"","FIPSCode","total_votes_2016","transmitted","mail_ballots_submitted","mail_ballots_counted","JurisdictionName","rejected","State","pr2","pr3","jurisdiction","unemp_pop_16plus_percentage","below_pov_past12_percentage","households","median_household_income","total_pop","pop_16","white_count","white_percentage","nonwhite_count","nonwhite_percentage","hispanic_count","hispanic_percentage","black_count","black_percentage","native_count","native_percentage","asian_count","asian_percentage","pac_count","pac_percentage","voting_age"
"492",13287,3409,90,86,84,"TURNER COUNTY",2,"GA",0.955555555555556,0.0232558139534884,"Turner County, Georgia","53.4","29.8","3023","38341",7962,6226.284,4312,54.2,3650,45.8,131,1.6,3401,42.7,17,0.2,66,0.8,0,0,6027
"493",13289,4089,401,360,324,"TWIGGS COUNTY",36,"GA",0.897755610972569,0.1,"Twiggs County, Georgia","41.6","19.2","3031","33037",8284,6859.152,4565,55.1,3719,44.9,40,0.5,3510,42.4,0,0,9,0.1,0,0,6688
"494",13291,12230,677,649,633,"UNION COUNTY",16,"GA",0.95864106351551,0.024653312788906,"Union County, Georgia","43.6","9.7","9070","44978",22775,19358.75,21394,93.9,1381,6.09999999999999,728,3.2,148,0.6,151,0.7,173,0.8,0,0,19017
"495",13293,11026,510,476,458,"UPSON COUNTY",18,"GA",0.933333333333333,0.0378151260504202,"Upson County, Georgia","52.2","17.4","10204","36529",26216,20867.936,17662,67.4,8554,32.6,600,2.3,7284,27.8,88,0.3,105,0.4,186,0.7,20133
"496",13295,24509,1096,1015,962,"WALKER COUNTY",53,"GA",0.926094890510949,0.0522167487684729,"Walker County, Georgia","56.8","13.1","25709","43650",68824,55472.144,62690,91.1,6134,8.90000000000001,1439,2.1,2817,4.1,84,0.1,486,0.7,9,0,53593
"497",13297,40942,1942,1800,1682,"WALTON COUNTY",118,"GA",0.926879505664264,0.0655555555555556,"Walton County, Georgia","61.6","9.6","31133","58370",90132,69852.3,67893,75.3,22239,24.7,3784,4.2,15269,16.9,157,0.2,1050,1.2,17,0,67394
"498",13299,12251,670,585,563,"WARE COUNTY",22,"GA",0.873134328358209,0.0376068376068376,"Ware County, Georgia","48.9","17.6","13901","39887",35599,27980.814,22616,63.5,12983,36.5,1460,4.1,10528,29.6,178,0.5,403,1.1,33,0.1,27053
"499",13301,2352,160,144,136,"WARREN COUNTY",8,"GA",0.9,0.0555555555555556,"Warren County, Georgia","54.3","21.7","2332","34730",5346,4335.606,1996,37.3,3350,62.7,23,0.4,3267,61.1,0,0,45,0.8,0,0,4218
"500",13303,8511,814,725,708,"WASHINGTON COUNTY",17,"GA",0.890663390663391,0.023448275862069,"Washington County, Georgia","49.4","21.5","7359","38092",20461,16430.183,8774,42.9,11687,57.1,496,2.4,10806,52.8,10,0,124,0.6,0,0,15911
"501",13305,10460,461,411,395,"WAYNE COUNTY",16,"GA",0.891540130151844,0.0389294403892944,"Wayne County, Georgia","49.7","14.3","10353","44869",29767,23158.726,21206,71.2,8561,28.8,1853,6.2,5798,19.5,22,0.1,141,0.5,0,0,22397
"502",13307,1121,134,128,128,"WEBSTER COUNTY",0,"GA",0.955223880597015,0,"Webster County, Georgia","53","19.3","1101","35755",2613,2043.366,1294,49.5,1319,50.5,250,9.6,1045,40,5,0.2,0,0,0,0,1988
"503",13309,2092,194,145,133,"WHEELER COUNTY",12,"GA",0.747422680412371,0.0827586206896552,"Wheeler County, Georgia","32.2","21.8","1937","27626",7939,6740.211,4451,56.1,3488,43.9,101,1.3,3343,42.1,36,0.5,0,0,0,0,6595
"504",13311,11953,665,616,599,"WHITE COUNTY",17,"GA",0.926315789473684,0.0275974025974026,"White County, Georgia","53.7","10.2","11588","46288",28928,23981.312,26729,92.4,2199,7.59999999999999,909,3.1,417,1.4,162,0.6,169,0.6,1,0,23087
"505",13313,30850,1345,1204,1160,"WHITFIELD COUNTY",44,"GA",0.895167286245353,0.0365448504983389,"Whitfield County, Georgia","63.1","13.2","36043","46970",103849,79859.881,61352,59.1,42497,40.9,35864,34.5,4054,3.9,174,0.2,1486,1.4,4,0,76388
"506",13315,3003,238,237,212,"WILCOX COUNTY",25,"GA",0.995798319327731,0.105485232067511,"Wilcox County, Georgia","35.5","15.5","2606","36077",8846,7324.488,5168,58.4,3678,41.6,399,4.5,3122,35.3,26,0.3,0,0,0,0,7154
"507",13317,4513,203,189,183,"WILKES COUNTY",6,"GA",0.931034482758621,0.0317460317460317,"Wilkes County, Georgia","52.8","18.5","3879","35106",9884,8065.344,5037,51,4847,49,475,4.8,4198,42.5,0,0,85,0.9,0,0,7825
"508",13319,4311,227,212,201,"WILKINSON COUNTY",11,"GA",0.933920704845815,0.0518867924528302,"Wilkinson County, Georgia","48.8","19.9","3237","37583",9078,7198.854,5149,56.7,3929,43.3,251,2.8,3567,39.3,10,0.1,0,0,6,0.1,6991
"509",13321,8318,304,272,267,"WORTH COUNTY",5,"GA",0.894736842105263,0.0183823529411765,"Worth County, Georgia","57.3","17.4","8038","46076",20656,16421.52,13900,67.3,6756,32.7,431,2.1,5833,28.2,77,0.4,70,0.3,5,0,15854
"510",16001,202971,74560,72231,71985,"ADA COUNTY",246,"ID",0.968763412017167,0.00340573991776384,"Ada County, Idaho","66","6.7","168741","63137",446052,350150.82,378831,84.9,67221,15.1,35838,8,5682,1.3,1805,0.4,11694,2.6,713,0.2,336905
"511",16003,2237,535,525,522,"ADAMS COUNTY",3,"ID",0.981308411214953,0.00571428571428571,"Adams County, Idaho","50.4","6.5","1675","45319",4019,3388.017,3715,92.4,304,7.59999999999999,141,3.5,11,0.3,50,1.2,0,0,8,0.2,3282
"512",16005,34388,9489,9424,9402,"BANNOCK COUNTY",22,"ID",0.993149963115186,0.00233446519524618,"Bannock County, Idaho","60.8","11.4","30841","49739",85065,64989.66,71479,84,13586,16,7191,8.5,546,0.6,2183,2.6,1285,1.5,138,0.2,62446
"513",16007,3048,392,374,374,"BEAR LAKE COUNTY",0,"ID",0.954081632653061,0,"Bear Lake County, Idaho","57","12.5","2350","54265",5962,4549.006,5577,93.5,385,6.5,249,4.2,21,0.4,16,0.3,74,1.2,0,0,4362
"514",16009,4320,795,760,755,"BENEWAH COUNTY",5,"ID",0.955974842767296,0.00657894736842105,"Benewah County, Idaho","52.2","9.5","3346","46507",9086,7205.198,7698,84.7,1388,15.3,321,3.5,6,0.1,762,8.4,32,0.4,22,0.2,6961
"515",16011,16965,3800,3690,3670,"BINGHAM COUNTY",20,"ID",0.971052631578947,0.00542005420054201,"Bingham County, Idaho","62.9","9.8","14772","51288",45551,32796.72,33606,73.8,11945,26.2,8186,18,113,0.2,2385,5.2,348,0.8,2,0,31264
"516",16013,11073,5429,5254,5253,"BLAINE COUNTY",1,"ID",0.967765702707681,0.000190331176246669,"Blaine County, Idaho","71.5","10.8","8190","51968",21994,17749.158,16603,75.5,5391,24.5,4798,21.8,81,0.4,4,0,204,0.9,20,0.1,16959
"517",16015,3879,826,795,795,"BOISE COUNTY",0,"ID",0.962469733656174,0,"Boise County, Idaho","50.1","9.5","3110","53942",7163,6102.876,6549,91.4,614,8.59999999999999,310,4.3,16,0.2,49,0.7,49,0.7,0,0,5880
"518",16017,21586,5700,5472,5440,"BONNER COUNTY",32,"ID",0.96,0.00584795321637427,"Bonner County, Idaho","52.1","9.6","17584","48710",42711,35279.286,39866,93.3,2845,6.7,1282,3,88,0.2,426,1,284,0.7,54,0.1,34176
"519",16019,45024,11026,10836,10784,"BONNEVILLE COUNTY",52,"ID",0.982768002902231,0.00479881875230712,"Bonneville County, Idaho","63.4","8.9","39000","56609",112397,81038.237,93545,83.2,18852,16.8,14482,12.9,574,0.5,439,0.4,961,0.9,159,0.1,77354
"520",16021,5348,1464,1425,1413,"BOUNDARY COUNTY",12,"ID",0.973360655737705,0.00842105263157895,"Boundary County, Idaho","49.8","10.9","4605","43507",11549,9204.553,10455,90.5,1094,9.5,567,4.9,33,0.3,119,1,90,0.8,26,0.2,8809
"521",16023,1265,193,189,189,"BUTTE COUNTY",0,"ID",0.979274611398964,0,"Butte County, Idaho","49.5","12.5","1050","42250",2602,2076.396,2526,97.1,76,2.90000000000001,71,2.7,4,0.2,1,0,0,0,0,0,2015
"522",16025,610,111,108,107,"CAMAS COUNTY",1,"ID",0.972972972972973,0.00925925925925926,"Camas County, Idaho","57.9","13.6","357","38393",886,681.334,876,98.9,10,1.09999999999999,8,0.9,0,0,0,0,0,0,0,0,665
"523",16027,74648,16899,16253,16240,"CANYON COUNTY",13,"ID",0.961772885969584,0.000799852334953547,"Canyon County, Idaho","62.7","10.3","70847","49143",212230,156625.74,149835,70.6,62395,29.4,53357,25.1,712,0.3,1415,0.7,1755,0.8,476,0.2,150041
"524",16029,3101,368,368,368,"CARIBOU COUNTY",0,"ID",1,0,"Caribou County, Idaho","60.4","6","2618","59611",6918,5091.648,6357,91.9,561,8.09999999999999,387,5.6,0,0,6,0.1,7,0.1,0,0,4891
"525",16031,8324,1541,1494,1494,"CASSIA COUNTY",0,"ID",0.969500324464633,0,"Cassia County, Idaho","62.5","11","7904","50918",23615,16790.265,16532,70,7083,30,6417,27.2,46,0.2,281,1.2,138,0.6,17,0.1,15992
"526",16033,246,50,50,50,"CLARK COUNTY",0,"ID",1,0,"Clark County, Idaho","63.5","14.2","305","35341",1077,790.518,465,43.2,612,56.8,505,46.9,7,0.6,96,8.9,0,0,0,0,747
"527",16035,3865,689,671,671,"CLEARWATER COUNTY",0,"ID",0.973875181422351,0,"Clearwater County, Idaho","41.9","9.8","3707","42348",8640,7421.76,7825,90.6,815,9.40000000000001,356,4.1,33,0.4,186,2.2,27,0.3,21,0.2,7212
"528",16037,2489,648,623,622,"CUSTER COUNTY",1,"ID",0.96141975308642,0.00160513643659711,"Custer County, Idaho","47.5","15.8","1761","39957",4141,3573.683,3749,90.5,392,9.5,184,4.4,4,0.1,38,0.9,0,0,0,0,3431
"529",16039,8689,2220,2184,2173,"ELMORE COUNTY",11,"ID",0.983783783783784,0.00503663003663004,"Elmore County, Idaho","62.9","10.5","10285","46715",26433,20379.843,19292,73,7141,27,4406,16.7,669,2.5,372,1.4,687,2.6,111,0.4,19675
"530",16041,5644,617,596,591,"FRANKLIN COUNTY",5,"ID",0.965964343598055,0.00838926174496644,"Franklin County, Idaho","63.1","10.6","4294","56613",13279,9428.09,12111,91.2,1168,8.8,891,6.7,32,0.2,83,0.6,8,0.1,10,0.1,8871
"531",16043,5803,942,913,903,"FREMONT COUNTY",10,"ID",0.969214437367304,0.0109529025191676,"Fremont County, Idaho","56.2","11.8","4309","53311",12965,9918.225,11003,84.9,1962,15.1,1628,12.6,37,0.3,33,0.3,19,0.1,41,0.3,9461
"532",16045,8140,2443,2393,2369,"GEM COUNTY",24,"ID",0.979533360622186,0.0100292519849561,"Gem County, Idaho","51.3","14.4","6583","43001",17052,13573.392,14983,87.9,2069,12.1,1418,8.3,0,0,248,1.5,114,0.7,2,0,13069
"533",16047,5317,1115,1076,1075,"GOODING COUNTY",1,"ID",0.965022421524664,0.000929368029739777,"Gooding County, Idaho","63.6","11.1","5419","48638",15169,11467.764,10295,67.9,4874,32.1,4413,29.1,15,0.1,90,0.6,54,0.4,43,0.3,11013
"534",16049,8517,2025,1995,1978,"IDAHO COUNTY",17,"ID",0.985185185185185,0.00852130325814536,"Idaho County, Idaho","49","9","6466","39113",16337,13494.362,14880,91.1,1457,8.90000000000001,540,3.3,33,0.2,532,3.3,80,0.5,12,0.1,13098
"535",16051,11666,1929,1904,1898,"JEFFERSON COUNTY",6,"ID",0.987039917055469,0.00315126050420168,"Jefferson County, Idaho","67","5.5","8647","60162",27969,19522.362,24282,86.8,3687,13.2,2941,10.5,24,0.1,154,0.6,142,0.5,14,0.1,18325
"536",16053,6946,1607,1588,1579,"JEROME COUNTY",9,"ID",0.988176726820162,0.00566750629722922,"Jerome County, Idaho","65.7","13.7","7828","49306",23431,16823.458,14566,62.2,8865,37.8,8299,35.4,24,0.1,57,0.2,100,0.4,83,0.4,16161
"537",16055,67952,22523,21328,21143,"KOOTENAI COUNTY",185,"ID",0.946943124805754,0.00867404351087772,"Kootenai County, Idaho","61.1","9.3","60497","54457",153605,121808.765,139458,90.8,14147,9.2,6918,4.5,482,0.3,1931,1.3,1151,0.7,219,0.1,117951
"538",16057,18921,5149,5132,5118,"LATAH COUNTY",14,"ID",0.996698388036512,0.00272798129384256,"Latah County, Idaho","63.2","9","15530","45466",39239,32686.087,34874,88.9,4365,11.1,1690,4.3,382,1,367,0.9,987,2.5,10,0,31844
"539",16059,4183,1381,1347,1332,"LEMHI COUNTY",15,"ID",0.975380159304852,0.0111358574610245,"Lemhi County, Idaho","51","6.6","3549","37921",7798,6526.926,7265,93.2,533,6.8,261,3.3,3,0,7,0.1,0,0,7,0.1,6360
"540",16061,1648,222,222,222,"LEWIS COUNTY",0,"ID",1,0,"Lewis County, Idaho","52.6","8.4","1632","41326",3845,3056.775,3239,84.2,606,15.8,171,4.4,9,0.2,263,6.8,54,1.4,1,0,2955
"541",16063,1802,419,413,409,"LINCOLN COUNTY",4,"ID",0.985680190930788,0.00968523002421308,"Lincoln County, Idaho","66.1","8.9","1687","48222",5321,3889.651,3552,66.8,1769,33.2,1607,30.2,0,0,26,0.5,9,0.2,0,0,3696
"542",16065,16148,2728,2690,2658,"MADISON COUNTY",32,"ID",0.986070381231672,0.0118959107806691,"Madison County, Idaho","66","28.1","10625","36031",38705,29183.57,34254,88.5,4451,11.5,2902,7.5,106,0.3,44,0.1,447,1.2,28,0.1,28132
"543",16067,6983,1524,1481,1477,"MINIDOKA COUNTY",4,"ID",0.971784776902887,0.00270087778528022,"Minidoka County, Idaho","63.3","14.1","7279","50663",20615,15337.56,12825,62.2,7790,37.8,7226,35.1,27,0.1,169,0.8,82,0.4,0,0,14691
"544",16069,17792,5800,5566,5555,"NEZ PERCE COUNTY",11,"ID",0.959655172413793,0.00197628458498024,"Nez Perce County, Idaho","61.1","9","16302","54174",40155,32405.085,34947,87,5208,13,1547,3.9,94,0.2,2304,5.7,315,0.8,41,0.1,31455
"545",16071,2120,346,340,339,"ONEIDA COUNTY",1,"ID",0.982658959537572,0.00294117647058824,"Oneida County, Idaho","55.6","9","1585","51058",4326,3218.544,4042,93.4,284,6.59999999999999,192,4.4,4,0.1,9,0.2,0,0,0,0,3057
"546",16073,4020,421,396,384,"OWYHEE COUNTY",12,"ID",0.94061757719715,0.0303030303030303,"Owyhee County, Idaho","59.5","17.1","4250","40430",11455,8751.62,7810,68.2,3645,31.8,3048,26.6,50,0.4,323,2.8,18,0.2,0,0,8429
"547",16075,8884,2347,2339,2339,"PAYETTE COUNTY",0,"ID",0.996591393268002,0,"Payette County, Idaho","59.8","9.8","8768","50289",23041,17442.037,18109,78.6,4932,21.4,3963,17.2,78,0.3,123,0.5,145,0.6,0,0,16825
"548",16077,2841,569,560,557,"POWER COUNTY",3,"ID",0.984182776801406,0.00535714285714286,"Power County, Idaho","59.1","7.3","2581","49985",7713,5669.055,4749,61.6,2964,38.4,2618,33.9,4,0.1,316,4.1,0,0,2,0,5392
"549",16079,5302,756,751,747,"SHOSHONE COUNTY",4,"ID",0.993386243386243,0.00532623169107856,"Shoshone County, Idaho","51.4","11.6","5540","39091",12526,10346.476,11458,91.5,1068,8.5,439,3.5,55,0.4,322,2.6,23,0.2,0,0,10014
"550",16081,5121,2680,2624,2618,"TETON COUNTY",6,"ID",0.97910447761194,0.00228658536585366,"Teton County, Idaho","72.3","4.6","3736","68818",11080,8376.48,8972,81,2108,19,1895,17.1,17,0.2,41,0.4,10,0.1,0,0,8159
"551",16083,30627,9934,9758,9676,"TWIN FALLS COUNTY",82,"ID",0.982283068250453,0.00840336134453781,"Twin Falls County, Idaho","65.4","10.5","30697","50778",83666,62916.832,66586,79.6,17080,20.4,13502,16.1,591,0.7,578,0.7,1346,1.6,68,0.1,60425
"552",16085,5472,2000,1941,1934,"VALLEY COUNTY",7,"ID",0.9705,0.00360638845955693,"Valley County, Idaho","49.5","3.6","3461","55299",10401,8695.236,10101,97.1,300,2.90000000000001,190,1.8,9,0.1,26,0.2,23,0.2,0,0,8503
"553",16087,4570,1197,1177,1172,"WASHINGTON COUNTY",5,"ID",0.983291562238931,0.00424808836023789,"Washington County, Idaho","53.8","13.6","4018","37206",10025,7919.75,7912,78.9,2113,21.1,1718,17.1,17,0.2,96,1,47,0.5,0,0,7680
"554",17001,31955,945,866,858,"ADAMS COUNTY",8,"IL",0.916402116402116,0.0092378752886836,"Adams County, Illinois","64.3","8.2","27300","51398",66427,53075.173,61009,91.8,5418,8.2,1021,1.5,2676,4,178,0.3,540,0.8,42,0.1,51394
"555",17003,2837,279,204,191,"ALEXANDER COUNTY",13,"IL",0.731182795698925,0.0637254901960784,"Alexander County, Illinois","47","22.9","2323","34709",6532,5075.364,4063,62.2,2469,37.8,73,1.1,2169,33.2,48,0.7,6,0.1,0,0,4951
"556",17005,7168,244,12,12,"BOND COUNTY",0,"IL",0.0491803278688525,0,"Bond County, Illinois","55.8","7.9","6218","58097",16712,14004.656,14705,88,2007,12,578,3.5,1043,6.2,50,0.3,196,1.2,0,0,13507
"557",17007,22724,938,859,841,"BOONE COUNTY",18,"IL",0.915778251599147,0.0209545983701979,"Boone County, Illinois","66.6","7.8","18731","66898",53606,41544.65,39370,73.4,14236,26.6,11459,21.4,1084,2,153,0.3,633,1.2,0,0,39899
"558",17009,2333,45,43,43,"BROWN COUNTY",0,"IL",0.955555555555556,0,"Brown County, Illinois","44.6","6.3","2087","58762",6675,5733.825,4933,73.9,1742,26.1,286,4.3,1343,20.1,6,0.1,37,0.6,0,0,5629
"559",17011,16402,708,660,660,"BUREAU COUNTY",0,"IL",0.932203389830508,0,"Bureau County, Illinois","62.8","9.5","13805","55940",33381,26971.848,29382,88,3999,12,2995,9,304,0.9,46,0.1,289,0.9,3,0,26123
"560",17013,2563,106,101,98,"CALHOUN COUNTY",3,"IL",0.952830188679245,0.0297029702970297,"Calhoun County, Illinois","54.3","9.3","1805","54392",4858,3968.986,4711,97,147,3,57,1.2,17,0.3,1,0,41,0.8,0,0,3839
"561",17015,7334,385,356,356,"CARROLL COUNTY",0,"IL",0.924675324675325,0,"Carroll County, Illinois","58.6","9","6476","51228",14562,12057.336,13579,93.2,983,6.8,523,3.6,163,1.1,17,0.1,107,0.7,0,0,11721
"562",17017,5028,265,250,246,"CASS COUNTY",4,"IL",0.943396226415094,0.016,"Cass County, Illinois","65.5","10.9","5024","51997",12665,10005.35,9622,76,3043,24,2374,18.7,505,4,17,0.1,47,0.4,1,0,9611
"563",17019,84025,6770,6235,6200,"CHAMPAIGN COUNTY",35,"IL",0.920974889217134,0.00561347233360064,"Champaign County, Illinois","62.4","9.5","82499","51692",209448,174470.184,141757,67.7,67691,32.3,12239,5.8,27617,13.2,268,0.1,22278,10.6,121,0.1,169892
"564",17021,15061,727,381,380,"CHRISTIAN COUNTY",1,"IL",0.524071526822558,0.0026246719160105,"Christian County, Illinois","57.1","9.1","13939","52415",33231,27149.727,31605,95.1,1626,4.90000000000001,533,1.6,417,1.3,62,0.2,212,0.6,61,0.2,26388
"565",17023,7790,314,288,288,"CLARK COUNTY",0,"IL",0.917197452229299,0,"Clark County, Illinois","66","9.9","6774","54158",15836,12573.784,15294,96.6,542,3.40000000000001,247,1.6,46,0.3,11,0.1,76,0.5,0,0,12195
"566",17025,6217,240,214,214,"CLAY COUNTY",0,"IL",0.891666666666667,0,"Clay County, Illinois","60.6","12.4","5638","48691",13338,10643.724,12833,96.2,505,3.8,196,1.5,61,0.5,20,0.1,38,0.3,0,0,10365
"567",17027,17413,535,493,492,"CLINTON COUNTY",1,"IL",0.921495327102804,0.00202839756592292,"Clinton County, Illinois","63.2","6.4","14190","65010",37628,30666.82,34442,91.5,3186,8.5,1166,3.1,1308,3.5,104,0.3,214,0.6,0,0,29636
"568",17029,20705,841,770,770,"COLES COUNTY",0,"IL",0.915576694411415,0,"Coles County, Illinois","60.9","13.4","21139","44071",51736,43509.976,47080,91,4656,9,1288,2.5,1897,3.7,85,0.2,627,1.2,17,0,42379
"569",17031,1060132,102217,88632,87987,"COOK COUNTY",645,"IL",0.867096471232769,0.00727728134308151,"Cook County, Illinois","66","11.4","1963070","62088",5223719,4194646.357,2217734,42.5,3005985,57.5,1314232,25.2,1213706,23.2,5210,0.1,372825,7.1,1184,0,4063294
"570",17033,8561,230,224,224,"CRAWFORD COUNTY",0,"IL",0.973913043478261,0,"Crawford County, Illinois","54","9","7653","49233",19088,15652.16,16821,88.1,2267,11.9,668,3.5,1083,5.7,14,0.1,137,0.7,13,0.1,15290
"571",17035,5512,146,143,141,"CUMBERLAND COUNTY",2,"IL",0.979452054794521,0.013986013986014,"Cumberland County, Illinois","62.9","10.3","4322","53376",10865,8670.27,10508,96.7,357,3.3,114,1,9,0.1,22,0.2,30,0.3,14,0.1,8384
"572",17037,54578,1489,1298,1295,"DE KALB COUNTY",3,"IL",0.871725990597717,0.00231124807395994,"DeKalb County, Illinois","67.4","9.5","37703","61086",104200,84089.4,80438,77.2,23762,22.8,11422,11,7749,7.4,38,0,2566,2.5,0,0,81607
"573",17039,7444,205,188,188,"DE WITT COUNTY",0,"IL",0.917073170731707,0,"De Witt County, Illinois","66.1","8.3","6663","55591",16042,13026.104,15194,94.7,848,5.3,430,2.7,76,0.5,7,0,4,0,10,0.1,12544
"574",17041,8116,352,341,341,"DOUGLAS COUNTY",0,"IL",0.96875,0,"Douglas County, Illinois","64.1","11.1","7618","54218",19714,15298.064,17823,90.4,1891,9.59999999999999,1424,7.2,105,0.5,66,0.3,144,0.7,18,0.1,14755
"575",17043,430565,30144,26675,26056,"DU PAGE COUNTY",619,"IL",0.884919055201699,0.0232052483598875,"DuPage County, Illinois","69.1","4.8","341823","88711",931743,742599.171,627050,67.3,304693,32.7,132004,14.2,43312,4.6,504,0.1,108353,11.6,242,0,716869
"576",17045,7930,477,462,462,"EDGAR COUNTY",0,"IL",0.968553459119497,0,"Edgar County, Illinois","61.5","9.7","7590","51109",17539,14381.98,17010,97,529,3,201,1.1,61,0.3,12,0.1,181,1,0,0,13895
"577",17047,4065,105,103,102,"EDWARDS COUNTY",1,"IL",0.980952380952381,0.00970873786407767,"Edwards County, Illinois","62","8","2776","49766",6507,5225.121,6285,96.6,222,3.40000000000001,90,1.4,41,0.6,0,0,24,0.4,0,0,4992
"578",17049,17341,556,519,515,"EFFINGHAM COUNTY",4,"IL",0.933453237410072,0.00770712909441233,"Effingham County, Illinois","67","8.6","13555","56293",34174,26963.286,32780,95.9,1394,4.09999999999999,684,2,155,0.5,24,0.1,210,0.6,15,0,26098
"579",17051,9363,287,277,277,"FAYETTE COUNTY",0,"IL",0.965156794425087,0,"Fayette County, Illinois","52.4","13.9","7616","44432",21724,17705.06,20008,92.1,1716,7.90000000000001,408,1.9,1043,4.8,49,0.2,107,0.5,0,0,17202
"580",17053,6671,331,314,314,"FORD COUNTY",0,"IL",0.948640483383686,0,"Ford County, Illinois","61.6","12.2","5779","51120",13398,10731.798,12573,93.8,825,6.2,427,3.2,147,1.1,59,0.4,64,0.5,5,0,10336
"581",17055,18334,383,790,790,"FRANKLIN COUNTY",0,"IL",N/A,0,"Franklin County, Illinois","54.1","15.2","16135","41414",39127,31379.854,37527,95.9,1600,4.09999999999999,657,1.7,280,0.7,79,0.2,185,0.5,25,0.1,30436
"582",17057,15640,860,821,821,"FULTON COUNTY",0,"IL",0.954651162790698,0,"Fulton County, Illinois","55.4","11.6","14090","50180",35418,29184.432,32549,91.9,2869,8.09999999999999,1043,2.9,1315,3.7,87,0.2,49,0.1,10,0,28334
"583",17059,2700,131,124,119,"GALLATIN COUNTY",5,"IL",0.946564885496183,0.0403225806451613,"Gallatin County, Illinois","53.2","14.4","2314","42500",5157,4208.112,4936,95.7,221,4.3,75,1.5,12,0.2,27,0.5,22,0.4,0,0,4088
"584",17061,5477,237,224,224,"GREENE COUNTY",0,"IL",0.945147679324895,0,"Greene County, Illinois","57.9","10.6","5005","46052",13218,10838.76,12746,96.4,472,3.59999999999999,86,0.7,194,1.5,40,0.3,25,0.2,0,0,10437
"585",17063,22941,1391,1261,1242,"GRUNDY COUNTY",19,"IL",0.906542056074766,0.0150674068199841,"Grundy County, Illinois","67.6","6.9","19398","74140",50509,38992.948,43702,86.5,6807,13.5,4877,9.7,611,1.2,17,0,401,0.8,17,0,37573
"586",17065,4145,187,184,181,"HAMILTON COUNTY",3,"IL",0.983957219251337,0.016304347826087,"Hamilton County, Illinois","57","5.5","3376","56862",8221,6593.242,7920,96.3,301,3.7,198,2.4,31,0.4,23,0.3,49,0.6,0,0,6397
"587",17067,9025,277,257,249,"HANCOCK COUNTY",8,"IL",0.927797833935018,0.0311284046692607,"Hancock County, Illinois","58.7","7.6","7420","51549",18112,14779.392,17435,96.3,677,3.7,268,1.5,148,0.8,3,0,69,0.4,0,0,14327
"588",17069,2127,166,160,160,"HARDIN COUNTY",0,"IL",0.963855421686747,0,"Hardin County, Illinois","48.2","9","1438","43081",4009,3399.632,3793,94.6,216,5.40000000000001,69,1.7,112,2.8,11,0.3,1,0,0,0,3302
"589",17071,3529,191,172,172,"HENDERSON COUNTY",0,"IL",0.900523560209424,0,"Henderson County, Illinois","59.9","5","2990","52712",6884,5782.56,6620,96.2,264,3.8,117,1.7,5,0.1,16,0.2,48,0.7,0,0,5614
