FIPSCode,State,transmitted,counted,rejected
12925,WI,28,27,0
12950,WI,9,6,0
12975,WI,17,16,0
1300,WI,5,5,0
13025,WI,37,0,0
13050,WI,8,7,0
13075,WI,2,2,0
13100,WI,3,3,0
13125,WI,2,0,0
13175,WI,0,0,0
13200,WI,8,8,0
13237,WI,16,15,0
1325,WI,1,1,0
13300,WI,0,0,0
13325,WI,17,15,1
13375,WI,364,326,0
13400,WI,191,165,8
13475,WI,56,55,0
1350,WI,20,19,1
13500,WI,78,77,0
13550,WI,0,0,0
13600,WI,96,91,0
13625,WI,22,21,0
1375,WI,4,4,0
13750,WI,42,41,0
13850,WI,15,15,0
1400,WI,3,3,0
14000,WI,7,7,0
14125,WI,75,70,1
14150,WI,6,6,0
14200,WI,16,14,1
14225,WI,29,24,0
1425,WI,12,12,0
14300,WI,9,9,0
14325,WI,22,19,0
14350,WI,26,23,0
14425,WI,13,13,0
14475,WI,39,36,1
14500,WI,10,9,0
14525,WI,13,12,1
14550,WI,4,3,1
14575,WI,258,237,2
14650,WI,9,9,0
14675,WI,23,19,0
14750,WI,17,15,1
14800,WI,6,6,0
14837,WI,24,22,2
15000,WI,25,25,0
15025,WI,11,10,0
15075,WI,22,21,0
15100,WI,1,1,0
15125,WI,36,35,1
15150,WI,168,155,0
15200,WI,0,0,0
15225,WI,8,8,0
1525,WI,11,10,1
15250,WI,19,19,0
15275,WI,13,11,0
15350,WI,13,10,0
15375,WI,17,12,0
15400,WI,14,13,0
15425,WI,14,14,0
15450,WI,10,5,0
1550,WI,242,224,3
15500,WI,1,1,0
15550,WI,8,8,0
15575,WI,151,138,1
15600,WI,15,14,0
15625,WI,58,56,0
15650,WI,2,2,0
15675,WI,5,5,0
15725,WI,73,70,0
15750,WI,7,0,0
15825,WI,4,3,0
15850,WI,43,41,0
15875,WI,18,15,0
15900,WI,6,6,0
15925,WI,11,8,0
15975,WI,15,15,0
16025,WI,2,0,0
16075,WI,6,6,0
16125,WI,10,10,0
16150,WI,21,21,0
16175,WI,3,2,0
16225,WI,21,19,1
1625,WI,1,1,0
16250,WI,18,18,0
16275,WI,66,61,0
16300,WI,70,68,2
16375,WI,5,5,0
16400,WI,19,15,3
16450,WI,105,92,0
16475,WI,0,0,0
16500,WI,113,111,0
16550,WI,17,17,0
16650,WI,21,19,1
1675,WI,9,7,0
16750,WI,47,44,0
16775,WI,0,0,0
16800,WI,7,5,1
16875,WI,21,18,1
16900,WI,22,18,0
16950,WI,44,44,0
17100,WI,15,15,0
17125,WI,12,12,0
17175,WI,173,155,0
17200,WI,130,113,1
17225,WI,3,3,0
1725,WI,2,0,0
17250,WI,10,10,0
17325,WI,13,13,0
17425,WI,81,79,1
17450,WI,16,13,0
175,WI,0,0,0
1750,WI,78,78,0
17525,WI,4,3,0
17625,WI,59,54,1
17725,WI,12,12,0
17737,WI,7,7,0
1775,WI,69,69,0
17775,WI,164,153,0
17800,WI,48,41,1
17850,WI,3,3,0
17875,WI,6,6,0
17900,WI,27,26,0
17950,WI,35,34,0
17975,WI,577,522,5
1800,WI,13,13,0
18025,WI,91,86,0
18050,WI,18,18,0
18075,WI,4,3,1
18125,WI,2,2,0
18225,WI,3,0,0
1825,WI,12,12,0
18300,WI,20,19,0
18425,WI,8,8,0
18475,WI,34,30,0
18525,WI,59,51,3
18575,WI,0,0,0
18600,WI,16,16,0
18700,WI,24,24,0
18725,WI,6,5,1
18750,WI,14,14,0
18825,WI,15,15,0
18850,WI,37,34,0
18875,WI,28,27,0
18900,WI,15,15,0
18950,WI,14,12,0
1900,WI,11,10,0
19000,WI,13,9,0
19025,WI,48,41,0
19075,WI,50,44,0
19200,WI,7,6,0
19225,WI,16,15,0
1925,WI,13,11,0
19250,WI,28,25,0
19275,WI,28,20,0
19300,WI,35,34,0
19325,WI,2,2,0
19350,WI,237,207,1
19375,WI,86,78,2
19400,WI,291,240,0
19425,WI,396,333,0
19450,WI,173,149,1
19475,WI,162,155,1
19550,WI,48,45,0
19575,WI,35,33,1
19625,WI,6,6,0
19662,WI,10,10,0
19675,WI,41,36,0
19700,WI,38,0,33
1975,WI,58,51,1
19775,WI,889,796,1
19850,WI,1,0,0
19925,WI,13,11,0
19975,WI,30,30,0
20000,WI,8,6,0
20025,WI,11,10,0
20075,WI,4,4,0
20150,WI,12,11,1
20175,WI,29,26,0
2025,WI,28,22,1
20300,WI,10,9,0
20350,WI,136,113,3
20375,WI,36,35,0
20450,WI,12,11,0
20475,WI,15,13,0
20525,WI,28,28,0
20550,WI,65,5,0
20575,WI,8,6,0
20625,WI,156,151,0
20650,WI,26,24,0
20675,WI,3,2,0
2075,WI,6,6,0
20750,WI,9,9,0
20775,WI,4,4,0
20800,WI,13,13,0
20825,WI,9,7,2
20850,WI,16,16,0
20887,WI,24,20,0
2100,WI,11,11,0
21000,WI,20,20,0
21100,WI,35,35,0
21125,WI,104,89,0
21150,WI,71,70,0
21200,WI,9,8,0
21225,WI,32,27,1
21250,WI,24,10,0
21400,WI,11,11,0
21425,WI,24,21,0
21450,WI,111,86,1
21600,WI,94,83,2
21625,WI,39,38,0
2175,WI,75,71,2
21900,WI,4,4,0
21925,WI,10,6,0
22000,WI,4,4,0
22025,WI,34,32,0
22100,WI,113,105,0
22125,WI,160,139,2
22225,WI,42,37,0
22250,WI,0,0,0
22275,WI,20,17,0
22300,WI,1337,1186,8
22375,WI,36,32,1
22400,WI,13,12,0
22425,WI,6,5,0
22450,WI,21,17,0
22475,WI,8,8,0
225,WI,21,20,0
2250,WI,150,141,2
22500,WI,22,19,1
22525,WI,4,4,0
22550,WI,76,72,0
22575,WI,98,90,0
22625,WI,42,39,0
2275,WI,66,64,0
22750,WI,8,8,0
22850,WI,13,11,0
22875,WI,39,36,0
22925,WI,18,17,0
22950,WI,26,23,0
22975,WI,5,5,0
23000,WI,31,29,0
23050,WI,103,103,0
23075,WI,2,2,0
23100,WI,17,15,0
23150,WI,46,45,0
23175,WI,23,23,0
23200,WI,72,66,3
23262,WI,6,6,0
23275,WI,26,25,0
23300,WI,318,291,0
23325,WI,9,7,1
23350,WI,67,64,2
23400,WI,9,8,0
23425,WI,89,86,1
2350,WI,27,25,0
23525,WI,55,53,1
23550,WI,29,28,0
23575,WI,371,308,2
23700,WI,15,13,1
23725,WI,12,11,0
2375,WI,2384,2078,14
23775,WI,8,5,0
23800,WI,17,14,0
23850,WI,0,0,0
23925,WI,13,12,0
23975,WI,18,17,0
24000,WI,27,27,0
24025,WI,14,14,0
24050,WI,179,130,2
24075,WI,4,4,0
24125,WI,14,14,0
24150,WI,22,19,0
24225,WI,139,132,0
24275,WI,14,11,0
24375,WI,5,5,0
24400,WI,11,11,0
24425,WI,37,34,1
24450,WI,34,34,0
2450,WI,109,92,1
24550,WI,62,55,0
24575,WI,10,9,0
24600,WI,40,35,0
24675,WI,52,39,0
24700,WI,6,5,1
24725,WI,77,70,0
24775,WI,6,6,0
24825,WI,2,2,0
24850,WI,2,2,0
24900,WI,28,20,6
2500,WI,47,40,2
25075,WI,6,6,0
25125,WI,30,29,0
25150,WI,22,19,2
2525,WI,49,41,0
25300,WI,30,28,0
25325,WI,22,18,0
25350,WI,38,37,0
25375,WI,113,109,0
25400,WI,113,104,1
25475,WI,11,10,0
2550,WI,9,9,0
25575,WI,7,2,0
25600,WI,36,33,1
25625,WI,4,3,1
25650,WI,4,4,0
25675,WI,18,18,0
25725,WI,13,12,0
2575,WI,35,32,0
25775,WI,27,27,0
25850,WI,6,5,1
25950,WI,725,646,9
26050,WI,15,13,0
26100,WI,19,14,1
26200,WI,92,83,0
2625,WI,3,2,0
26275,WI,987,947,2
26300,WI,150,126,6
26350,WI,67,62,0
26400,WI,20,17,0
26425,WI,5,5,0
26450,WI,27,26,0
26475,WI,10,7,0
2650,WI,11,11,0
26525,WI,9,6,1
26550,WI,4,4,0
26625,WI,8,7,0
26650,WI,16,13,1
26675,WI,203,181,0
26725,WI,31,31,0
2675,WI,13,13,0
26775,WI,6,6,0
26825,WI,10,8,0
26850,WI,10,9,1
26875,WI,19,17,0
26982,WI,211,173,3
27000,WI,37,36,0
27025,WI,48,47,0
27075,WI,395,320,3
27125,WI,36,36,0
27150,WI,7,6,0
27175,WI,10,7,0
27225,WI,8,7,0
27250,WI,33,33,0
27275,WI,25,22,0
27300,WI,1775,1661,4
27350,WI,23,17,1
27400,WI,25,22,0
27450,WI,12,12,0
275,WI,56,51,0
27500,WI,47,45,0
27550,WI,35,32,0
27575,WI,80,74,0
27600,WI,17,15,2
27650,WI,133,125,1
27675,WI,0,0,0
27700,WI,33,31,0
2775,WI,8,5,0
27775,WI,10,8,0
27800,WI,23,22,0
27850,WI,21,16,0
27950,WI,10,9,0
27975,WI,118,111,0
2800,WI,4,4,0
28000,WI,7,7,0
28025,WI,4,4,0
28075,WI,85,79,0
28150,WI,41,39,0
28200,WI,40,37,0
2825,WI,22,21,0
28250,WI,4,4,0
28300,WI,37,31,0
28325,WI,8,8,0
28350,WI,0,0,0
28450,WI,20,20,0
28487,WI,210,201,0
2850,WI,10,8,0
28550,WI,167,152,2
28625,WI,2,2,0
28650,WI,1,0,0
28675,WI,63,58,0
28725,WI,61,55,3
28750,WI,1,1,0
28825,WI,8,6,0
28850,WI,23,19,0
28875,WI,599,543,3
28900,WI,8,8,0
28950,WI,59,50,0
28975,WI,29,25,0
29050,WI,71,66,1
29075,WI,17,17,0
29150,WI,34,25,0
29175,WI,5,5,0
29225,WI,2,1,0
29250,WI,13,13,0
29350,WI,10,9,0
29375,WI,5,4,0
29400,WI,511,434,3
29450,WI,19,17,0
29475,WI,0,0,0
2950,WI,3,3,0
29525,WI,3,3,0
29550,WI,28,27,0
29600,WI,17,14,0
29625,WI,17,17,0
29700,WI,13,10,0
29775,WI,19,19,0
29837,WI,18,17,0
29875,WI,12,0,0
29925,WI,12,11,0
300,WI,39,34,1
30000,WI,404,364,2
30025,WI,159,143,0
30075,WI,721,645,2
30125,WI,173,157,0
30175,WI,15,14,1
3025,WI,5,5,0
30275,WI,10,6,0
30300,WI,14,14,0
30325,WI,1,1,0
30350,WI,50,46,1
30375,WI,13,4,0
30400,WI,3,3,0
30425,WI,1,1,0
30450,WI,33,29,0
30475,WI,23,21,0
3050,WI,7,5,0
30575,WI,1,1,0
30600,WI,7,7,0
3075,WI,6,6,0
31000,WI,3054,2332,22
31025,WI,60,50,1
31100,WI,50,45,1
31125,WI,679,606,3
31150,WI,26,24,0
31175,WI,1304,1196,3
31225,WI,10,9,0
31250,WI,22,18,0
31275,WI,15,11,1
31300,WI,32,28,0
31350,WI,44,40,0
31450,WI,16,15,0
3150,WI,59,54,0
31500,WI,21,21,0
31550,WI,343,324,0
31575,WI,26,24,0
31600,WI,7,6,0
31625,WI,10,8,0
31675,WI,12,9,0
31725,WI,36,35,1
31750,WI,9,9,0
31775,WI,4,1,0
31800,WI,3,3,0
31825,WI,4,4,0
31875,WI,2,2,0
31925,WI,1,1,0
3200,WI,79,76,0
32050,WI,33,31,0
32075,WI,218,185,1
32125,WI,10,6,1
32150,WI,3,3,0
32200,WI,8,7,0
32225,WI,36,28,0
3225,WI,185,173,5
32275,WI,47,40,0
32300,WI,19,17,0
32325,WI,24,23,0
32350,WI,102,99,0
32375,WI,15,15,0
32450,WI,7,7,0
32475,WI,12,9,1
325,WI,7,7,0
3250,WI,0,0,0
32500,WI,8,7,0
32575,WI,17,17,0
32650,WI,15,13,0
32675,WI,6,6,0
32700,WI,70,66,0
32725,WI,17,7,0
32775,WI,42,38,0
32790,WI,378,321,4
32800,WI,22,20,0
32825,WI,20,13,1
32875,WI,26,24,1
32900,WI,5,4,1
32925,WI,2,0,0
33000,WI,371,358,0
33025,WI,98,84,0
33050,WI,16,15,0
33075,WI,19,18,0
33100,WI,293,250,7
33175,WI,7,6,0
33225,WI,2,1,0
33275,WI,2,0,0
33300,WI,3,0,0
33350,WI,22,17,0
33400,WI,20,17,1
33450,WI,78,72,0
33475,WI,132,106,4
33500,WI,12,11,0
33525,WI,56,49,1
33575,WI,36,7,0
33700,WI,25,24,0
33850,WI,14,14,0
33900,WI,0,0,0
33925,WI,6,5,0
34000,WI,10,8,0
34025,WI,7,6,0
34050,WI,49,49,0
34200,WI,0,0,0
34225,WI,3,2,0
3425,WI,475,434,5
34250,WI,19,19,0
34300,WI,1,1,0
34425,WI,10,10,0
34450,WI,12,12,0
34475,WI,12,12,0
34575,WI,17,11,0
34650,WI,49,48,0
34675,WI,3,3,0
34725,WI,12,12,0
34825,WI,36,34,0
34850,WI,13,13,0
350,WI,31,30,0
35050,WI,6,4,2
35075,WI,7,7,0
35100,WI,1,1,0
35125,WI,0,0,0
35150,WI,281,253,2
3525,WI,31,27,2
35325,WI,50,36,0
35350,WI,59,53,1
35375,WI,135,131,1
35400,WI,4,3,0
35450,WI,169,157,0
3550,WI,21,20,0
35500,WI,15,11,0
35525,WI,5,5,0
35600,WI,12,2,0
35625,WI,11,10,0
35750,WI,64,59,1
35825,WI,33,21,0
35850,WI,53,47,0
35925,WI,5,3,0
35950,WI,1020,913,2
3600,WI,11,5,0
36000,WI,19,18,1
36025,WI,57,51,1
36100,WI,53,48,2
36125,WI,0,0,0
36250,WI,513,464,0
36275,WI,376,339,0
36300,WI,15,11,0
36325,WI,9,9,0
36350,WI,123,111,3
36425,WI,13,12,0
36450,WI,25,24,0
36525,WI,119,110,0
36625,WI,14,14,0
36650,WI,13,13,0
36675,WI,1,1,0
36700,WI,9,9,0
36800,WI,0,0,0
36925,WI,0,0,0
37025,WI,22,19,1
37050,WI,31,30,0
37150,WI,7,6,0
37200,WI,45,44,0
37225,WI,2,2,0
3725,WI,16,15,0
37250,WI,3,3,0
37275,WI,14,12,1
37350,WI,2,2,0
3750,WI,59,55,0
37500,WI,5,5,0
37600,WI,94,85,1
37625,WI,36,34,1
37650,WI,39,34,3
37675,WI,276,257,0
37700,WI,191,183,0
3775,WI,4,4,0
37750,WI,31,29,0
37775,WI,5,4,1
37800,WI,46,42,2
37825,WI,1565,1390,6
37850,WI,162,156,0
37875,WI,28,23,3
37900,WI,130,113,1
37925,WI,44,40,2
37950,WI,0,0,0
37975,WI,5,3,0
3800,WI,1,1,0
3825,WI,15,14,0
38300,WI,2,2,0
38350,WI,34,32,0
38400,WI,15,3,0
38450,WI,16,12,0
38550,WI,11,9,0
38627,WI,0,0,0
38650,WI,15,13,0
38675,WI,20,20,0
3875,WI,0,0,0
38800,WI,596,488,8
38825,WI,22,18,0
38900,WI,0,0,0
3900,WI,0,0,0
39000,WI,10,10,0
39025,WI,11,11,0
39125,WI,0,0,0
39150,WI,11,9,0
39175,WI,0,0,0
39200,WI,2,2,0
39225,WI,2510,2251,3
3925,WI,16,14,1
39300,WI,76,68,0
39325,WI,24,22,0
39350,WI,97,91,2
39425,WI,0,0,0
39475,WI,17,12,1
39525,WI,66,62,0
39575,WI,10,9,1
39625,WI,25,19,0
39650,WI,166,155,0
39675,WI,36,33,2
39750,WI,6,6,0
39775,WI,2,1,0
39800,WI,2,2,0
39825,WI,59,57,0
39975,WI,20,20,0
40000,WI,6,6,0
40075,WI,4,1,0
40150,WI,32,27,0
40175,WI,4,4,0
4025,WI,2,2,0
40275,WI,94,80,2
40325,WI,0,0,0
40375,WI,68,55,0
40425,WI,48,45,0
40550,WI,148,133,0
40687,WI,82,63,0
40750,WI,26,20,0
40775,WI,1298,1168,4
40850,WI,103,93,1
40875,WI,6,6,0
40900,WI,135,103,1
40925,WI,0,0,0
40950,WI,45,40,1
40975,WI,21,17,1
4100,WI,5,4,1
41000,WI,25,22,0
41050,WI,122,109,1
41075,WI,21,19,1
41150,WI,23,18,1
4125,WI,31,28,1
41300,WI,30,28,0
41450,WI,283,261,1
41525,WI,150,128,6
41550,WI,35,34,0
41600,WI,20,17,0
41675,WI,95,83,0
41700,WI,65,59,1
41725,WI,32,30,1
41800,WI,15,14,0
41887,WI,20,13,0
41900,WI,35,31,0
42075,WI,40,39,0
42125,WI,43,39,0
42175,WI,3,3,0
42225,WI,41,40,0
42250,WI,62,56,0
42325,WI,31,28,0
42425,WI,38,35,2
42450,WI,15,8,0
425,WI,57,54,1
4250,WI,21,20,0
42500,WI,28,27,1
42562,WI,25,20,1
42575,WI,19,17,0
42650,WI,21,0,0
4275,WI,0,0,0
42825,WI,5,5,0
42850,WI,43,39,0
42900,WI,172,158,4
42950,WI,9,8,0
43050,WI,35,31,0
43075,WI,37,7,0
43090,WI,601,552,0
43125,WI,19,16,0
4325,WI,45,35,1
43300,WI,35,27,1
43325,WI,8,8,0
43350,WI,16,15,0
43400,WI,29,22,0
43425,WI,6,5,0
43475,WI,15,13,0
43500,WI,77,72,0
43650,WI,28,27,0
43675,WI,25,23,0
43700,WI,10,6,0
43775,WI,0,0,0
43825,WI,10,5,0
43850,WI,14,13,0
43875,WI,18,15,0
43900,WI,10,10,0
43925,WI,83,57,0
4400,WI,96,90,0
44050,WI,25,25,0
44075,WI,12,5,0
44125,WI,19,18,0
44150,WI,137,130,0
44225,WI,0,0,0
4425,WI,10,10,0
44250,WI,0,0,0
44275,WI,0,0,0
44300,WI,2,2,0
44325,WI,4,3,1
44350,WI,21,19,0
44375,WI,49,45,2
44425,WI,33,30,1
44450,WI,10,9,0
44475,WI,80,76,1
44500,WI,37,36,1
44525,WI,102,89,0
44550,WI,50,49,0
44575,WI,30,24,0
44625,WI,4,4,0
44650,WI,12,11,0
44675,WI,24,23,0
4475,WI,22,19,2
44750,WI,62,57,0
44800,WI,48,46,0
44825,WI,25,21,0
44850,WI,532,481,1
44900,WI,16,12,1
44950,WI,199,182,1
44975,WI,11,9,0
450,WI,10,10,0
4500,WI,0,0,0
45025,WI,4,4,0
45150,WI,5,5,0
45175,WI,18,17,0
45275,WI,252,245,0
45300,WI,51,46,0
45325,WI,7,7,0
45350,WI,48,45,0
45375,WI,92,77,2
45400,WI,1,0,1
45425,WI,5,5,0
45475,WI,26,25,0
4550,WI,52,49,1
45500,WI,19,18,0
45575,WI,10,9,0
45625,WI,17,13,0
45650,WI,22,20,0
45700,WI,0,0,0
4575,WI,2,2,0
45775,WI,10,10,0
45950,WI,3,3,0
45975,WI,17,15,0
46050,WI,15,15,0
46075,WI,22,16,0
46100,WI,0,0,0
46150,WI,0,0,0
46175,WI,27,23,1
46200,WI,51,49,1
46225,WI,32,32,0
4625,WI,346,307,0
46275,WI,12,12,0
46400,WI,39,38,0
46425,WI,19,15,0
4650,WI,42,39,0
46525,WI,27,25,0
46575,WI,42,0,39
46600,WI,6,2,1
46625,WI,0,0,0
46650,WI,4,4,0
46675,WI,3,3,0
46725,WI,103,88,0
46850,WI,190,170,0
46875,WI,7,5,0
46900,WI,1,1,0
46925,WI,7,6,0
46975,WI,45,30,0
47025,WI,45,43,0
4725,WI,12,12,0
475,WI,16,9,1
4750,WI,41,33,0
4775,WI,17,16,0
48000,WI,8877,5996,87
48025,WI,81,69,0
48150,WI,11,10,0
48175,WI,1,1,0
48200,WI,9,0,0
48225,WI,56,51,0
4825,WI,37,34,1
48250,WI,14,14,0
48350,WI,13,10,0
48400,WI,22,13,0
48425,WI,15,11,2
48462,WI,47,36,0
48500,WI,840,757,10
48525,WI,38,37,0
48575,WI,113,104,1
48725,WI,13,13,0
4875,WI,80,67,0
48750,WI,52,42,0
48775,WI,5,4,0
48825,WI,8,7,0
48875,WI,15,15,0
48900,WI,42,42,0
48925,WI,5,4,0
48950,WI,23,16,0
4900,WI,12,11,0
49000,WI,13,13,0
49075,WI,14,12,0
49100,WI,35,33,1
49150,WI,22,19,0
49200,WI,0,0,0
49250,WI,1,1,0
49275,WI,5,5,0
49300,WI,283,251,1
49350,WI,7,6,1
49375,WI,11,11,0
49400,WI,16,15,1
49425,WI,204,194,6
49450,WI,30,28,0
4950,WI,11,10,0
49500,WI,4,4,0
49525,WI,28,26,1
49575,WI,42,37,0
49600,WI,25,23,0
49625,WI,6,2,0
49650,WI,48,42,0
49675,WI,540,503,2
49700,WI,36,34,0
49775,WI,15,15,0
49900,WI,0,0,0
49925,WI,7,7,0
49975,WI,9,5,0
5000,WI,6,5,0
50000,WI,4,1,0
50025,WI,72,66,0
50075,WI,6,6,0
50175,WI,7,4,1
50200,WI,125,112,0
50225,WI,45,44,0
50250,WI,19,18,0
50275,WI,11,9,0
50300,WI,4,4,0
50350,WI,40,37,0
50400,WI,45,43,0
50425,WI,115,110,1
50450,WI,74,71,0
50475,WI,24,18,1
5050,WI,45,38,0
50625,WI,58,58,0
50650,WI,43,40,0
50700,WI,24,17,4
50750,WI,15,14,0
50775,WI,5,5,0
50800,WI,0,0,0
50825,WI,407,371,1
50850,WI,148,127,3
50975,WI,3,0,0
51000,WI,1299,1165,4
51025,WI,280,233,5
51050,WI,275,245,2
51125,WI,3,3,0
51150,WI,1263,1054,4
51200,WI,66,59,1
5125,WI,37,26,11
51250,WI,214,191,0
51275,WI,76,71,0
51300,WI,0,0,0
51325,WI,5,5,0
51350,WI,41,38,0
51375,WI,118,87,1
51400,WI,328,294,0
51425,WI,5,3,0
51450,WI,19,16,1
51537,WI,34,32,1
51575,WI,865,792,12
51600,WI,178,151,0
51725,WI,9,9,0
51850,WI,38,35,0
51875,WI,0,0,0
51900,WI,4,4,0
5200,WI,53,46,1
52050,WI,4,4,0
52075,WI,12,11,0
52100,WI,72,71,0
52150,WI,0,0,0
52175,WI,18,17,1
52200,WI,150,129,0
52225,WI,85,79,3
5225,WI,6,5,0
53000,WI,11004,9064,47
53100,WI,71,69,1
53125,WI,26,24,0
53225,WI,284,250,1
5325,WI,2,2,0
53250,WI,15,14,0
53275,WI,41,40,0
53325,WI,24,23,0
53350,WI,29,29,0
53375,WI,27,26,0
53450,WI,3,3,0
5350,WI,24,21,0
53550,WI,7,6,0
53600,WI,41,34,0
53625,WI,10,10,0
53662,WI,8,8,0
53675,WI,283,259,2
53725,WI,0,0,0
5375,WI,29,24,0
53750,WI,263,231,3
53775,WI,39,34,1
53850,WI,1,1,0
53875,WI,68,65,1
53900,WI,43,39,0
53950,WI,14,14,0
54000,WI,11,10,0
54025,WI,0,0,0
54050,WI,41,38,0
54075,WI,19,18,0
54100,WI,19,16,0
54200,WI,48,46,1
54250,WI,6,6,0
54300,WI,39,22,1
54400,WI,19,18,0
54425,WI,11,11,0
54475,WI,15,12,0
5450,WI,252,194,2
54500,WI,143,125,2
54525,WI,80,73,1
54600,WI,11,7,0
54630,WI,31,26,0
54650,WI,14,13,1
54675,WI,0,0,0
54700,WI,5,4,0
54725,WI,189,162,0
5475,WI,32,29,0
54775,WI,10,9,0
54825,WI,61,53,5
54850,WI,14,12,0
54875,WI,1065,955,4
54900,WI,0,0,0
550,WI,9,8,0
55025,WI,95,77,0
55050,WI,211,191,1
55075,WI,371,336,0
55175,WI,5,3,0
55200,WI,30,29,0
55225,WI,12,12,0
55275,WI,1128,1039,3
55375,WI,0,0,0
55450,WI,16,14,0
5550,WI,1,1,0
55500,WI,90,76,0
55550,WI,38,32,0
55575,WI,50,49,0
55675,WI,9,9,0
55700,WI,70,66,0
55725,WI,217,208,0
5575,WI,2,2,0
55750,WI,580,499,2
55775,WI,82,71,2
55800,WI,52,47,2
55850,WI,39,36,0
55875,WI,48,44,2
55950,WI,8,7,0
55975,WI,15,12,0
5600,WI,16,11,0
56000,WI,0,0,0
56075,WI,11,10,1
56100,WI,19,18,0
56125,WI,7,7,0
56150,WI,26,26,0
56200,WI,57,51,2
5625,WI,0,0,0
56325,WI,31,28,0
56350,WI,6,6,0
56375,WI,1828,1569,28
56425,WI,115,96,0
56450,WI,8,8,0
5650,WI,25,23,0
56525,WI,21,20,0
56575,WI,72,71,0
56625,WI,7,6,0
56700,WI,42,36,0
56725,WI,50,47,0
56750,WI,30,27,1
56775,WI,15,14,0
56800,WI,68,62,1
56825,WI,45,44,0
56850,WI,42,39,0
56900,WI,12,11,0
56925,WI,148,142,1
56950,WI,0,0,0
57025,WI,14,13,0
57100,WI,217,198,1
57200,WI,80,76,0
57225,WI,13,11,0
57325,WI,47,47,0
57350,WI,32,31,0
57375,WI,3,3,0
57450,WI,33,30,0
5750,WI,0,0,0
57600,WI,11,10,0
57700,WI,13,6,0
57775,WI,9,8,1
57975,WI,5,5,0
5800,WI,24,23,0
58000,WI,117,96,0
58025,WI,0,0,0
58050,WI,109,101,0
58125,WI,12,10,0
5825,WI,21,20,0
58400,WI,33,30,0
58575,WI,3,2,0
58600,WI,237,219,1
58700,WI,41,27,12
5875,WI,16,16,0
58800,WI,961,874,2
58850,WI,6,6,0
58875,WI,11,11,0
58900,WI,21,17,0
58925,WI,12,12,0
58950,WI,16,7,1
5900,WI,315,276,2
59000,WI,12,10,0
59025,WI,56,51,0
59075,WI,26,22,0
59100,WI,33,32,0
59125,WI,62,54,1
59225,WI,4,4,0
5925,WI,181,172,1
59250,WI,882,814,6
59275,WI,295,251,8
59300,WI,29,22,0
59350,WI,104,97,1
59375,WI,43,40,0
59400,WI,48,47,0
59425,WI,38,33,0
59475,WI,0,0,0
59525,WI,32,30,2
59600,WI,21,20,1
59800,WI,6,6,0
59850,WI,54,53,0
59875,WI,95,91,0
59900,WI,117,108,0
59925,WI,509,457,1
59950,WI,119,112,0
600,WI,44,40,2
6000,WI,37,37,0
60000,WI,55,53,0
60075,WI,5,5,0
60100,WI,151,143,0
60150,WI,2,0,2
60200,WI,261,238,1
60225,WI,104,100,0
60250,WI,30,28,1
60275,WI,1,1,0
60350,WI,11,11,0
60400,WI,34,34,0
60425,WI,51,41,0
60450,WI,59,53,1
60475,WI,55,51,0
60500,WI,1832,1674,11
60525,WI,135,126,1
60575,WI,22,20,0
60687,WI,9,9,0
60700,WI,130,117,1
60725,WI,10,10,0
60750,WI,9,7,0
60775,WI,4,3,0
60825,WI,10,10,0
60875,WI,13,13,0
60900,WI,37,37,0
60925,WI,116,115,0
60962,WI,83,78,2
60975,WI,64,52,0
6100,WI,11,10,0
61025,WI,25,24,0
61050,WI,0,0,0
61100,WI,16,16,0
61150,WI,31,25,0
61175,WI,125,120,0
61200,WI,60,56,0
61250,WI,8,7,0
61325,WI,10,9,0
61375,WI,9,9,0
61425,WI,4,3,0
61450,WI,13,12,0
6150,WI,54,47,0
61525,WI,10,0,9
61600,WI,5,5,0
61625,WI,86,0,0
61700,WI,18,18,0
6175,WI,42,36,1
61775,WI,19,19,0
61825,WI,13,10,0
61900,WI,27,27,0
61925,WI,8,0,0
61950,WI,18,13,0
6200,WI,13,11,1
62050,WI,30,23,1
62100,WI,0,0,0
62125,WI,7,7,0
62175,WI,68,66,0
62200,WI,124,113,1
62240,WI,588,516,3
6225,WI,0,0,0
62250,WI,234,220,0
62425,WI,37,34,0
62450,WI,17,16,0
625,WI,0,0,0
62600,WI,2,2,0
62625,WI,28,28,0
62650,WI,8,7,1
62675,WI,4,4,0
62700,WI,4,4,0
6275,WI,35,35,0
62825,WI,1,0,0
62925,WI,114,107,0
62950,WI,49,48,0
6300,WI,40,36,0
63000,WI,11,1,0
63075,WI,136,115,1
63100,WI,9,9,0
63125,WI,17,16,0
63150,WI,5,5,0
63175,WI,14,14,0
63250,WI,218,192,0
63275,WI,24,20,0
63300,WI,800,717,7
63375,WI,84,70,0
63400,WI,131,120,3
63425,WI,16,14,0
6350,WI,407,363,4
63500,WI,3,3,0
63525,WI,367,346,3
63550,WI,31,27,1
63600,WI,11,10,0
63625,WI,22,19,1
63650,WI,0,0,0
63675,WI,15,14,0
63700,WI,220,185,3
63725,WI,92,84,2
63825,WI,20,15,0
63875,WI,182,170,2
63975,WI,14,13,0
64050,WI,0,0,0
64100,WI,205,183,3
64175,WI,32,31,0
64200,WI,30,26,1
64225,WI,28,24,1
6425,WI,17,17,0
64275,WI,76,76,0
64375,WI,15,15,0
64425,WI,6,5,0
