FIPSCode,State,JurisdictionName,E1a,E1b,E1c,E1d,E1e_Other,E1e,E1f_Other,E1f,E1Comments,E2a,E2b,E2c,E2d,E2e,E2f,E2g,E2h,E2i,E2j_Other,E2j,E2k_Other,E2k,E2l_Other,E2l,E2m_Other,E2m,E2n_Other,E2n,E2o_Other,E2o,E2p_Other,E2p,E2Comments
65200,WI,TOWN OF PRAIRIE LAKE - BARRON COUNTY,0,0,-888888: Not Applicable,0,STATUS UNKNOWN,0, ,-999999: Data Not Available,"WI HAS ELECTION DAY REGISTRATION AND THEREFORE DOES NOT ISSUE PROVISIONAL BALLOTS DUE TO THE VOTER NOT BEING ON THE REGISTRATION LIST.  IN WI, PROVISIONAL BALLOTS ARE ISSUED FOR THREE REASONS:  1.  VOTER IS UNABLE OR UNWILLING TO PROVIDE PROOF",-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,0,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,REJECTION REASON UNKNOWN,0, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available,PROVISIONAL BALLOTS ARE AUTOMATICALLY REJECTED IF THE NECESSARY DOCUMENTS ARE NOT PROVIDED BY 4PM ON THE FRIDAY AFTER THE ELECTION.  THESE BALLOTS ARE COUNTED IN E2D - FAILURE TO PROVIDE SUFFICIENT IDENTIFICATION.  IF DOCUMENTS WERE PROVIDED AN
65325,WI,VILLAGE OF PRENTICE - PRICE COUNTY,0,0,-999999: Data Not Available,0,Status Unknown,0, ,-999999: Data Not Available,"WI has Election Day Registration and therefore does not issue provisional ballots due to the voter not being on the registration list.  In WI, provisional ballots are issued for three reasons:  1.  voter is unable or unwilling to provide proof",-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,0,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,Rejection Reason Unknown,0, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available,provisional ballots are automatically rejected if the necessary documents are not provided by 4pm on the Friday after the Election.  These ballots are counted in E2d - failure to provide sufficient identification.  If documents were provided an
65350,WI,TOWN OF PRENTICE - PRICE COUNTY,0,0,-999999: Data Not Available,0,Status Unknown,0, ,-999999: Data Not Available,"WI has Election Day Registration and therefore does not issue provisional ballots due to the voter not being on the registration list.  In WI, provisional ballots are issued for three reasons:  1.  voter is unable or unwilling to provide proof",-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,0,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,Rejection Reason Unknown,0, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available,provisional ballots are automatically rejected if the necessary documents are not provided by 4pm on the Friday after the Election.  These ballots are counted in E2d - failure to provide sufficient identification.  If documents were provided an
65375,WI,CITY OF PRESCOTT - PIERCE COUNTY,0,0,-999999: Data Not Available,0,Status Unknown,0, ,-999999: Data Not Available,"WI has Election Day Registration and therefore does not issue provisional ballots due to the voter not being on the registration list.  In WI, provisional ballots are issued for three reasons:  1.  voter is unable or unwilling to provide proof",-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,0,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,Rejection Reason Unknown,0, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available,provisional ballots are automatically rejected if the necessary documents are not provided by 4pm on the Friday after the Election.  These ballots are counted in E2d - failure to provide sufficient identification.  If documents were provided an
65425,WI,TOWN OF PRESQUE ISLE - VILAS COUNTY,0,0,-999999: Data Not Available,0,Status Unknown,0, ,-999999: Data Not Available,"WI has Election Day Registration and therefore does not issue provisional ballots due to the voter not being on the registration list.  In WI, provisional ballots are issued for three reasons:  1.  voter is unable or unwilling to provide proof",-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,0,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,Rejection Reason Unknown,0, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available,provisional ballots are automatically rejected if the necessary documents are not provided by 4pm on the Friday after the Election.  These ballots are counted in E2d - failure to provide sufficient identification.  If documents were provided an
65450,WI,TOWN OF PRESTON - ADAMS COUNTY,0,0,-888888: Not Applicable,0,STATUS UNKNOWN,0, ,-999999: Data Not Available,"WI HAS ELECTION DAY REGISTRATION AND THEREFORE DOES NOT ISSUE PROVISIONAL BALLOTS DUE TO THE VOTER NOT BEING ON THE REGISTRATION LIST.  IN WI, PROVISIONAL BALLOTS ARE ISSUED FOR THREE REASONS:  1.  VOTER IS UNABLE OR UNWILLING TO PROVIDE PROOF",-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,0,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,REJECTION REASON UNKNOWN,0, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available,PROVISIONAL BALLOTS ARE AUTOMATICALLY REJECTED IF THE NECESSARY DOCUMENTS ARE NOT PROVIDED BY 4PM ON THE FRIDAY AFTER THE ELECTION.  THESE BALLOTS ARE COUNTED IN E2D - FAILURE TO PROVIDE SUFFICIENT IDENTIFICATION.  IF DOCUMENTS WERE PROVIDED AN
65500,WI,TOWN OF PRESTON - TREMPEALEAU COUNTY,0,0,-999999: Data Not Available,0,Status Unknown,0, ,-999999: Data Not Available,"WI has Election Day Registration and therefore does not issue provisional ballots due to the voter not being on the registration list.  In WI, provisional ballots are issued for three reasons:  1.  voter is unable or unwilling to provide proof",-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,0,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,Rejection Reason Unknown,0, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available,provisional ballots are automatically rejected if the necessary documents are not provided by 4pm on the Friday after the Election.  These ballots are counted in E2d - failure to provide sufficient identification.  If documents were provided an
65550,WI,TOWN OF PRICE - LANGLADE COUNTY,0,0,-999999: Data Not Available,0,Status Unknown,0, ,-999999: Data Not Available,"WI has Election Day Registration and therefore does not issue provisional ballots due to the voter not being on the registration list.  In WI, provisional ballots are issued for three reasons:  1.  voter is unable or unwilling to provide proof",-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,0,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,Rejection Reason Unknown,0, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available,provisional ballots are automatically rejected if the necessary documents are not provided by 4pm on the Friday after the Election.  These ballots are counted in E2d - failure to provide sufficient identification.  If documents were provided an
65575,WI,TOWN OF PRIMROSE - DANE COUNTY,0,0,-888888: Not Applicable,0,Status Unknown,0, ,-999999: Data Not Available,"WI has Election Day Registration and therefore does not issue provisional ballots due to the voter not being on the registration list.  In WI, provisional ballots are issued for three reasons:  1.  voter is unable or unwilling to provide proof",-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,0,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,Rejection Reason Unknown,0, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available,provisional ballots are automatically rejected if the necessary documents are not provided by 4pm on the Friday after the Election.  These ballots are counted in E2d - failure to provide sufficient identification.  If documents were provided an
65600,WI,CITY OF PRINCETON - GREEN LAKE COUNTY,0,0,-999999: Data Not Available,0,Status Unknown,0, ,-999999: Data Not Available,"WI has Election Day Registration and therefore does not issue provisional ballots due to the voter not being on the registration list.  In WI, provisional ballots are issued for three reasons:  1.  voter is unable or unwilling to provide proof",-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,0,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,Rejection Reason Unknown,0, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available,provisional ballots are automatically rejected if the necessary documents are not provided by 4pm on the Friday after the Election.  These ballots are counted in E2d - failure to provide sufficient identification.  If documents were provided an
65625,WI,TOWN OF PRINCETON - GREEN LAKE COUNTY,0,0,-999999: Data Not Available,0,Status Unknown,0, ,-999999: Data Not Available,"WI has Election Day Registration and therefore does not issue provisional ballots due to the voter not being on the registration list.  In WI, provisional ballots are issued for three reasons:  1.  voter is unable or unwilling to provide proof",-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,0,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,Rejection Reason Unknown,0, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available,provisional ballots are automatically rejected if the necessary documents are not provided by 4pm on the Friday after the Election.  These ballots are counted in E2d - failure to provide sufficient identification.  If documents were provided an
65675,WI,VILLAGE OF PULASKI - MULTIPLE COUNTIES,2,2,-888888: Not Applicable,0,STATUS UNKNOWN,0, ,-999999: Data Not Available,"WI HAS ELECTION DAY REGISTRATION AND THEREFORE DOES NOT ISSUE PROVISIONAL BALLOTS DUE TO THE VOTER NOT BEING ON THE REGISTRATION LIST.  IN WI, PROVISIONAL BALLOTS ARE ISSUED FOR THREE REASONS:  1.  VOTER IS UNABLE OR UNWILLING TO PROVIDE PROOF",-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,0,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,REJECTION REASON UNKNOWN,0, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available,PROVISIONAL BALLOTS ARE AUTOMATICALLY REJECTED IF THE NECESSARY DOCUMENTS ARE NOT PROVIDED BY 4PM ON THE FRIDAY AFTER THE ELECTION.  THESE BALLOTS ARE COUNTED IN E2D - FAILURE TO PROVIDE SUFFICIENT IDENTIFICATION.  IF DOCUMENTS WERE PROVIDED AN
65700,WI,TOWN OF PULASKI - IOWA COUNTY,0,0,-999999: Data Not Available,0,Status Unknown,0, ,-999999: Data Not Available,"WI has Election Day Registration and therefore does not issue provisional ballots due to the voter not being on the registration list.  In WI, provisional ballots are issued for three reasons:  1.  voter is unable or unwilling to provide proof",-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,0,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,-999999: Data Not Available,Rejection Reason Unknown,0, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available,provisional ballots are automatically rejected if the necessary documents are not provided by 4pm on the Friday after the Election.  These ballots are counted in E2d - failure to provide sufficient identification.  If documents were provided an
