ID,FIPS,STATE,LABEL,10Total_registered_x,10Notices_removed_x,12Total_registered_x,12Notices_removed_x,14Total_registered_x,14Notices_removed_x,16Total_registered_x,16Notices_removed_x,18Total_registered_x,18Notices_removed_x,10pct,12pct,14pct,16pct,18pct,median_pct,median_desc,mean_pct,mean_desc,Total_pop,Urban,Rural,POP_DESC,Pop_25+,Pct_colgrads,Pop_birth,Pct_foreign-born,Pop_16+,Unemployed,Households,Median household income,Income_desc,Pct_poverty,Emp_pop_16+,Top_occupation_pct,Top_occupation,Tot_racepop,White,Pct_White,Nonwhite,Pct_Nonwhite,Nonwhite_desc,Hispanic,Pct_Hispanic,Black,Pct_Black,Native,Pct_Native,Asian,Pct_Asian,Hawaiian_Pacific Islander,Pct_Hawaiian_Pacific Islander,Other,Pct_other,Multi,Pct_multi,VOTING AGE,VOTING AGE_Male,Pct_VOTING AGE_Male,VOTING AGE_Female,Pct_VOTING AGE_Female,Region,Division,total_2016,gop_2016,dem_2016,oth_2016,WINNER
293,08095,CO,"Phillips County, Colorado",3075,12,3151,5,3272,0,3268,132,3258,81,0.388726919,0.15842839,0,0,2.425876011,0.15842839,Less than 1%,0.594606264,Less than 1%,4442,0,4442,Rural,3035,20.4,4347,9.5,3422,2.7,1731,46955,"$35,000 - $50,000",11.9,2084,34.7,"Management, business, science, and arts",4347,3447,79.3,900,20.7,10% - 25%,771,17.7,7,0.2,13,0.3,30,0.7,0,0,0,0,79,1.8,3089,1656,53.6,1433,46.4,West Region,Mountain Division,2332,1791,436,105,Rep
294,08097,CO,"Pitkin County, Colorado",13831,0,14922,0,15496,1,15281,1452,15535,468,0,0,0.006452862,0,2.924451665,0,Less than 1%,0.586180905,Less than 1%,17148,9568,7580,Urban,13484,60.4,17543,13,15118,5.5,7601,69789,"$50,001 - $75,000",8.6,10951,41.1,"Management, business, science, and arts",17543,15103,86.1,2440,13.9,10% - 25%,1720,9.8,224,1.3,33,0.2,217,1.2,1,0,71,0.4,174,1,13273,7061,53.2,6212,46.8,West Region,Mountain Division,10387,2522,7239,626,Dem
295,08099,CO,"Prowers County, Colorado",6877,2,7353,0,6848,369,7246,94,7449,177,0.029073993,0,5.112927809,0,2.321007081,0.029073993,Less than 1%,1.492601777,1% - 5%,12551,7796,4755,Urban,7821,15.4,12121,8.6,9373,10.6,4897,41037,"$35,000 - $50,000",20.6,5383,33,"Management, business, science, and arts",12121,7356,60.7,4765,39.3,More than 25%,4449,36.7,55,0.5,44,0.4,99,0.8,0,0,0,0,118,1,8255,3990,48.3,4265,51.7,West Region,Mountain Division,4978,3508,1173,297,Rep
296,08101,CO,"Pueblo County, Colorado",105949,20,114935,1,108634,5951,114846,3560,114009,6663,0.018873444,0.000870049,5.193524458,0,5.521579157,0.018873444,Less than 1%,2.146969422,1% - 5%,159063,136550,22513,Urban,108786,21.2,162158,3.8,128492,9.7,62899,42000,"$35,000 - $50,000",20.2,65909,30.4,"Management, business, science, and arts",162158,85440,52.7,76718,47.3,More than 25%,68992,42.5,2734,1.7,934,0.6,1082,0.7,51,0,275,0.2,2650,1.6,120805,58386,48.3,62419,51.7,West Region,Mountain Division,60112,27746,27945,4421,Dem
297,08103,CO,"Rio Blanco County, Colorado",4450,202,4743,87,4427,135,4650,87,4597,258,4.342218401,1.801242236,2.959228409,0,5.314109166,2.959228409,1% - 5%,2.883359642,1% - 5%,6666,0,6666,Rural,4261,21.8,6658,3.5,5194,4.3,2450,56771,"$50,001 - $75,000",12.4,3263,29.8,"Management, business, science, and arts",6658,5848,87.8,810,12.2,10% - 25%,685,10.3,18,0.3,30,0.5,6,0.1,9,0.1,5,0.1,57,0.9,4953,2503,50.5,2450,49.5,West Region,Mountain Division,3436,2782,433,221,Rep
298,08105,CO,"Rio Grande County, Colorado",7496,206,7953,1,7736,169,8099,95,8204,322,2.674629966,0.012572291,2.137887413,0,3.776683087,2.137887413,1% - 5%,1.720354551,1% - 5%,11982,4489,7493,Rural,7808,22.6,11623,6.7,9210,9.4,4582,40177,"$35,000 - $50,000",19.2,4868,27.2,"Management, business, science, and arts",11623,6134,52.8,5489,47.2,More than 25%,5151,44.3,42,0.4,158,1.4,43,0.4,17,0.1,10,0.1,68,0.6,8382,4161,49.6,4221,50.4,West Region,Mountain Division,5488,3060,1985,443,Rep
299,08107,CO,"Routt County, Colorado",17273,1234,18945,12,18601,510,19988,562,20709,736,6.667747339,0.063301155,2.668620166,0,3.432035439,2.668620166,1% - 5%,2.56634082,1% - 5%,23509,12888,10621,Urban,17382,49.4,23980,6.5,20056,4.1,9437,63505,"$50,001 - $75,000",10.2,14294,32.2,"Management, business, science, and arts",23980,21567,89.9,2413,10.1,10% - 25%,1649,6.9,178,0.7,61,0.3,263,1.1,0,0,62,0.3,200,0.8,18346,9711,52.9,8635,47.1,West Region,Mountain Division,13772,5149,7487,1136,Dem
300,08109,CO,"Saguache County, Colorado",4052,3,4312,1,4289,36,4476,81,4473,287,0.073982737,0.023185718,0.832369942,0,6.029411765,0.073982737,Less than 1%,1.391790032,1% - 5%,6108,0,6108,Rural,4429,25.5,6255,12.7,4951,7.7,2530,32457,"Less than $35,000",22.6,2445,31.2,"Management, business, science, and arts",6255,3594,57.5,2661,42.5,More than 25%,2383,38.1,0,0,39,0.6,82,1.3,0,0,0,0,157,2.5,4326,2133,49.3,2193,50.7,West Region,Mountain Division,2707,1109,1345,253,Dem
301,08111,CO,"San Juan County, Colorado",619,2,660,0,713,2,734,0,747,38,0.322061192,0,0.27972028,0,4.840764331,0.27972028,Less than 1%,1.088509161,1% - 5%,699,0,699,Rural,457,28.4,552,0.5,505,10.3,284,41250,"$35,000 - $50,000",3.8,349,30.9,"Management, business, science, and arts",552,419,75.9,133,24.1,10% - 25%,130,23.6,0,0,3,0.5,0,0,0,0,0,0,0,0,496,270,54.4,226,45.6,West Region,Mountain Division,506,215,265,26,Dem
302,08113,CO,"San Miguel County, Colorado",6413,1,6634,273,6545,194,6329,834,6574,216,0.015590895,3.952511944,2.878765395,0,3.181148748,2.878765395,1% - 5%,2.005603397,1% - 5%,7359,0,7359,Rural,5766,55.1,7767,7.9,6441,4.3,3258,58170,"$50,001 - $75,000",11.9,4627,35.2,"Management, business, science, and arts",7767,6761,87,1006,13,10% - 25%,756,9.7,12,0.2,34,0.4,69,0.9,0,0,28,0.4,107,1.4,5910,3183,53.9,2727,46.1,West Region,Mountain Division,4311,1030,2960,321,Dem
303,08115,CO,"Sedgwick County, Colorado",1837,0,1683,194,1684,50,1804,11,1843,27,0,10.33564198,2.883506344,0,1.443850267,1.443850267,1% - 5%,2.932599719,1% - 5%,2379,0,2379,Rural,1701,19.8,2367,4.8,1950,8.4,1012,46977,"$35,000 - $50,000",14.7,1024,36.9,"Management, business, science, and arts",2367,1893,80,474,20,10% - 25%,329,13.9,26,1.1,9,0.4,36,1.5,0,0,0,0,74,3.1,1823,874,47.9,949,52.1,West Region,Mountain Division,1364,1015,267,82,Rep
304,08117,CO,"Summit County, Colorado",23207,2,25434,0,25820,2658,26835,1553,27398,825,0.008617347,0,9.333520612,0,2.923147787,0.008617347,Less than 1%,2.453057149,1% - 5%,27994,22530,5464,Urban,21914,49.9,29269,11.8,24879,4.3,9714,70192,"$50,001 - $75,000",12.1,18305,29.8,"Management, business, science, and arts",29269,23830,81.4,5439,18.6,10% - 25%,4143,14.2,299,1,40,0.1,226,0.8,123,0.4,363,1.2,245,0.8,22341,12054,54,10287,46,West Region,Mountain Division,16061,5064,9502,1495,Dem
305,08119,CO,"Teller County, Colorado",18504,28,19947,7,17692,503,19613,399,20584,684,0.151090006,0.035080686,2.764495741,0,3.216099304,0.151090006,Less than 1%,1.233353147,1% - 5%,23350,8732,14618,Rural,17572,32.6,23472,2.9,19714,7.2,9762,63723,"$50,001 - $75,000",7.5,11705,37.8,"Management, business, science, and arts",23472,21055,89.7,2417,10.3,10% - 25%,1432,6.1,216,0.9,48,0.2,190,0.8,0,0,6,0,525,2.2,18826,9772,51.9,9054,48.1,West Region,Mountain Division,14203,9580,3547,1076,Rep
306,08121,CO,"Washington County, Colorado",3212,1,3311,0,3281,206,3360,137,3408,50,0.031123561,0,5.907657012,0,1.445922499,0.031123561,Less than 1%,1.476940614,1% - 5%,4814,0,4814,Rural,3383,16,4814,2.4,3894,3.9,2005,46315,"$35,000 - $50,000",11.7,2190,38,"Management, business, science, and arts",4814,4250,88.3,564,11.7,10% - 25%,442,9.2,37,0.8,19,0.4,17,0.4,0,0,0,0,49,1,3687,1868,50.7,1819,49.3,West Region,Mountain Division,2708,2284,289,135,Rep
307,08123,CO,"Weld County, Colorado",145701,42,162409,0,166147,5696,182318,9656,196414,4557,0.028817851,0,3.314653492,0,2.26749133,0.028817851,Less than 1%,1.122192534,1% - 5%,252825,201097,51728,Urban,175279,26.8,278065,8.7,210633,6,96616,62820,"$50,001 - $75,000",12.6,133982,32.7,"Management, business, science, and arts",278065,185540,66.7,92525,33.3,More than 25%,80005,28.8,2804,1,1297,0.5,3528,1.3,149,0.1,411,0.1,4331,1.6,189004,93635,49.5,95369,50.5,West Region,Mountain Division,133790,75882,45869,12039,Rep
308,08125,CO,"Yuma County, Colorado",6092,0,6396,0,6219,365,6215,240,6096,230,0,0,5.543742406,0,3.635788808,0,Less than 1%,1.835906243,1% - 5%,10043,3524,6519,Rural,6671,21.4,10150,10.5,7771,2.2,4009,42026,"$35,000 - $50,000",14.6,4881,30.2,"Management, business, science, and arts",10150,7791,76.8,2359,23.2,10% - 25%,2193,21.6,55,0.5,24,0.2,4,0,0,0,3,0,80,0.8,6751,3265,48.4,3486,51.6,West Region,Mountain Division,4664,3755,701,208,Rep
309,09001,CT,"Fairfield County, Connecticut",534546,1848,554125,,539389,8727,591640,1040,602069,2835,0.344522869,0,1.592181217,0,0.468669409,0.344522869,Less than 1%,0.481074699,Less than 1%,916829,874801,42028,Urban,636392,46.4,941618,21.2,746885,8.2,335209,86670,"More than $75,000",8.8,468570,44.3,"Management, business, science, and arts",941618,598017,63.5,343601,36.5,More than 25%,175480,18.6,98457,10.5,1326,0.1,47323,5,298,0,5276,0.6,15441,1.6,618279,291163,47.1,327116,52.9,Northeast Region,New England Division,410279,155457,238723,16099,Dem
310,09003,CT,"Hartford County, Connecticut",535730,1110,545171,,537025,7853,521324,421,584483,1296,0.206765517,0,1.441240057,0,0.221243848,0.206765517,Less than 1%,0.373849884,Less than 1%,894014,845660,48354,Urban,619328,36.9,895699,15,725297,8.2,347207,68027,"$50,001 - $75,000",11.6,442625,43.3,"Management, business, science, and arts",895699,566548,63.3,329151,36.7,More than 25%,151355,16.9,113377,12.7,1033,0.1,43281,4.8,280,0,2372,0.3,17453,1.9,644939,306541,47.5,338398,52.5,Northeast Region,New England Division,399219,147912,233789,17518,Dem
311,09005,CT,"Litchfield County, Connecticut",126065,161,126373,,123208,3410,128986,1303,130527,3103,0.127548999,0,2.693139996,0,2.322083365,0.127548999,Less than 1%,1.028554472,1% - 5%,189927,111205,78722,Urban,135352,34,185141,7.5,153872,6.7,74339,73519,"$50,001 - $75,000",6.9,98430,39.9,"Management, business, science, and arts",185141,166479,89.9,18662,10.1,10% - 25%,10003,5.4,2702,1.5,213,0.1,3480,1.9,6,0,138,0.1,2120,1.1,143399,69956,48.8,73443,51.2,Northeast Region,New England Division,97434,53376,39836,4222,Rep
312,09007,CT,"Middlesex County, Connecticut",109365,200,113461,,108216,1407,144630,36,120752,14,0.182540045,0,1.283489779,0,0.011592667,0.011592667,Less than 1%,0.295524498,Less than 1%,165676,125019,40657,Urban,118519,40.9,164438,7.7,137089,5.3,66467,79837,"More than $75,000",7,88478,46.2,"Management, business, science, and arts",164438,139343,84.7,25095,15.3,10% - 25%,9276,5.6,7671,4.7,136,0.1,4828,2.9,11,0,287,0.2,2886,1.8,127552,61740,48.4,65812,51.6,Northeast Region,New England Division,88402,38847,45306,4249,Dem
313,09009,CT,"New Haven County, Connecticut",515750,1125,528049,,522802,9087,587777,2194,572940,868,0.217654172,0,1.708439167,0,0.151270111,0.151270111,Less than 1%,0.41547269,Less than 1%,862477,831083,31394,Urban,591915,34.3,860874,12.1,702253,8.5,326487,62715,"$50,001 - $75,000",12.8,421566,40.6,"Management, business, science, and arts",860874,557698,64.8,303176,35.2,More than 25%,144549,16.8,104831,12.2,1044,0.1,33462,3.9,124,0,2285,0.3,16881,2,631716,297696,47.1,334020,52.9,Northeast Region,New England Division,375909,158373,203601,13935,Dem
314,09011,CT,"New London County, Connecticut",163212,486,167253,,165084,2753,179208,193,178478,1042,0.296888172,0,1.64028194,0,0.58043672,0.296888172,Less than 1%,0.503521366,Less than 1%,274055,203326,70729,Urban,188716,32.4,272033,8.3,223298,7.7,106170,67574,"$50,001 - $75,000",9.9,134545,38.8,"Management, business, science, and arts",272033,207985,76.5,64048,23.5,10% - 25%,26701,9.8,14186,5.2,1094,0.4,11207,4.1,57,0,364,0.1,10439,3.8,208341,103794,49.8,104547,50.2,Northeast Region,New England Division,124527,54574,62951,7002,Dem
315,09013,CT,"Tolland County, Connecticut",94987,510,96672,,94841,2309,102073,153,103500,362,0.53404819,0,2.376737005,0,0.348539408,0.348539408,Less than 1%,0.651864921,Less than 1%,152691,94351,58340,Urban,95330,38.9,151689,6.8,127383,6.3,54573,80129,"More than $75,000",6.8,80477,41.7,"Management, business, science, and arts",151689,130289,85.9,21400,14.1,10% - 25%,7629,5,4265,2.8,52,0,6291,4.1,6,0,142,0.1,3015,2,119016,59158,49.7,59858,50.3,Northeast Region,New England Division,77069,33989,38450,4630,Dem
316,09015,CT,"Windham County, Connecticut",70978,202,71174,,70414,750,76046,5,76586,885,0.283787581,0,1.053903659,0,1.142362949,0.283787581,Less than 1%,0.496010838,Less than 1%,118428,59497,58931,Urban,80577,23.9,117078,5.3,95848,8.4,44261,60689,"$50,001 - $75,000",11.2,58997,31.8,"Management, business, science, and arts",117078,98091,83.8,18987,16.2,10% - 25%,12735,10.9,2185,1.9,39,0,1504,1.3,26,0,76,0.1,2422,2.1,89641,43715,48.8,45926,51.2,Northeast Region,New England Division,50703,25738,21776,3189,Rep
317,10001,DE,"Kent County, Delaware",105818,1427,109394,5817,111392,3031,116201,1534,123722,3339,1.330598163,5.048997058,2.648942957,0,2.627871652,2.627871652,1% - 5%,2.331281966,1% - 5%,162310,118536,43774,Urban,112384,23.1,171474,5.8,135068,8,62140,55184,"$50,001 - $75,000",13.2,76158,33.1,"Management, business, science, and arts",171474,108515,63.3,62959,36.7,More than 25%,11326,6.6,40690,23.7,1024,0.6,3401,2,53,0,384,0.2,6081,3.5,126715,59877,47.3,66838,52.7,South Region,South Atlantic Division,74253,36989,33347,3917,Rep
318,10003,DE,"New Castle County, Delaware",389657,4566,388862,24390,388923,11186,403967,10140,407015,10333,1.158227704,5.901967807,2.795738161,0,2.475871455,2.475871455,1% - 5%,2.466361025,1% - 5%,538479,513696,24783,Urban,373316,35.4,551997,10.6,443702,6.9,202524,66283,"$50,001 - $75,000",11.4,270270,43,"Management, business, science, and arts",551997,326993,59.2,225004,40.8,More than 25%,51912,9.4,130912,23.7,997,0.2,28383,5.1,130,0,1308,0.2,11362,2.1,400919,190206,47.4,210713,52.6,South Region,South Atlantic Division,261468,85507,162905,13056,Dem
319,10005,DE,"Sussex County, Delaware",127950,0,134549,3280,141707,1722,155495,2278,164277,2738,0,2.379760428,1.200594022,0,1.639373709,1.200594022,1% - 5%,1.043945632,1% - 5%,197145,115717,81428,Urban,155215,23.9,211224,6.7,174269,7.1,83387,54218,"$50,001 - $75,000",12.9,91864,31.5,"Management, business, science, and arts",211224,158057,74.8,53167,25.2,More than 25%,19424,9.2,25948,12.3,840,0.4,2379,1.1,15,0,608,0.3,3953,1.9,162019,77318,47.7,84701,52.3,South Region,South Atlantic Division,105814,62607,39329,3878,Rep
320,11001,DC,"District of Columbia, District of Columbia",512897,505,557774,0,456633,,493287,56526,617046,10823,0.098363466,0,0,0,1.723767219,0,Less than 1%,0.364426137,Less than 1%,601767,601723,0,Urban,462997,55.4,659009,14,554780,8.7,276546,72935,"$50,001 - $75,000",17.9,348225,60.9,"Management, business, science, and arts",659009,235722,35.8,423287,64.2,More than 25%,69106,10.5,312557,47.4,1235,0.2,23675,3.6,239,0,1903,0.3,14572,2.2,494088,229111,46.4,264977,53.6,South Region,South Atlantic Division,280272,11553,260223,8496,Dem
321,12001,FL,"Alachua County, Florida",176554,0,164912,,172137,,193244,3806,192565,10876,0,0,0,0,5.346021697,0,Less than 1%,1.069204339,1% - 5%,247336,194917,52419,Urban,153641,41.5,256581,10.1,215536,7,96336,44702,"$35,000 - $50,000",24.2,117507,46.2,"Management, business, science, and arts",256581,160261,62.5,96320,37.5,More than 25%,23079,9,50045,19.5,725,0.3,14865,5.8,497,0.2,702,0.3,6407,2.5,197720,93829,47.5,103891,52.5,South Region,South Atlantic Division,127827,46584,75370,5873,Dem
322,12003,FL,"Baker County, Florida",14723,0,14006,,14481,,15565,413,15765,242,0,0,0,0,1.511838571,0,Less than 1%,0.302367714,Less than 1%,27115,10984,16131,Rural,17878,12.8,27312,1.5,21374,6.8,8270,53327,"$50,001 - $75,000",18.5,10336,30.4,"Management, business, science, and arts",27312,22420,82.1,4892,17.9,10% - 25%,633,2.3,3790,13.9,95,0.3,178,0.7,0,0,0,0,196,0.7,20415,10716,52.5,9699,47.5,South Region,South Atlantic Division,12634,10294,2112,228,Rep
323,12005,FL,"Bay County, Florida",124399,0,112915,,125516,,126381,4960,132971,6241,0,0,0,0,4.483090538,0,Less than 1%,0.896618108,Less than 1%,168852,148590,20262,Urban,124142,22.5,178361,5.5,144097,7.5,67939,48577,"$35,000 - $50,000",15.6,79570,32.1,"Management, business, science, and arts",178361,138564,77.7,39797,22.3,10% - 25%,10217,5.7,18777,10.5,1170,0.7,4008,2.2,91,0.1,237,0.1,5297,3,135794,67151,49.5,68643,50.5,South Region,South Atlantic Division,87151,62010,21689,3452,Rep
324,12007,FL,"Bradford County, Florida",16259,0,15491,,16483,,16250,566,16811,181,0,0,0,0,1.065207156,0,Less than 1%,0.213041431,Less than 1%,28520,6979,21541,Rural,19390,11.8,26919,2.3,22192,10.6,8704,43373,"$35,000 - $50,000",19.3,9161,31.5,"Management, business, science, and arts",26919,20132,74.8,6787,25.2,More than 25%,1022,3.8,5182,19.3,26,0.1,166,0.6,8,0,0,0,383,1.4,21267,11754,55.3,9513,44.7,South Region,South Atlantic Division,12098,8913,2924,261,Rep
325,12009,FL,"Brevard County, Florida",383021,0,380469,,407910,,420370,7298,447718,18146,0,0,0,0,3.895128192,0,Less than 1%,0.779025638,Less than 1%,543376,515803,27573,Urban,412117,27.7,560683,8.6,469099,9.3,224373,49914,"$35,000 - $50,000",14,233874,37.1,"Management, business, science, and arts",560683,424991,75.8,135692,24.2,10% - 25%,52153,9.3,55160,9.8,1362,0.2,12891,2.3,486,0.1,1288,0.2,12352,2.2,438510,211637,48.3,226873,51.7,South Region,South Atlantic Division,314337,181620,119525,13192,Rep
326,12011,FL,"Broward County, Florida",1214714,0,1140454,,1198616,,1201090,9137,1250946,88831,0,0,0,0,6.630282502,0,Less than 1%,1.3260565,1% - 5%,1748066,1747770,296,Urban,1304351,31,1863780,32.7,1508322,8.7,672988,52954,"$50,001 - $75,000",14.4,910527,35.4,"Management, business, science, and arts",1863780,731447,39.2,1132333,60.8,More than 25%,513748,27.6,507221,27.2,3035,0.2,64151,3.4,868,0,10204,0.5,33106,1.8,1227647,588200,47.9,639447,52.1,South Region,South Atlantic Division,822837,258521,546956,17360,Dem
327,12013,FL,"Calhoun County, Florida",8933,0,8278,,8435,,8751,383,8801,110,0,0,0,0,1.234429357,0,Less than 1%,0.246885871,Less than 1%,14625,4751,9874,Rural,10376,10.5,14550,3.6,11851,10.1,4555,37089,"$35,000 - $50,000",13.1,4618,27.8,Service,14550,11235,77.2,3315,22.8,10% - 25%,820,5.6,1915,13.2,130,0.9,93,0.6,0,0,27,0.2,330,2.3,11160,6182,55.4,4978,44.6,South Region,South Atlantic Division,6067,4647,1236,184,Rep
328,12015,FL,"Charlotte County, Florida",131603,0,115050,,123690,,132609,6486,142743,3476,0,0,0,0,2.377256034,0,Less than 1%,0.475451207,Less than 1%,159978,145765,14213,Urban,137850,21.6,169642,10.2,150087,10.1,73299,44865,"$35,000 - $50,000",12.4,57294,29.1,Sales and office,169642,143591,84.6,26051,15.4,10% - 25%,11251,6.6,9391,5.5,221,0.1,1929,1.1,88,0.1,263,0.2,2908,1.7,141232,68221,48.3,73011,51.7,South Region,South Atlantic Division,96323,60196,33421,2706,Rep
329,12017,FL,"Citrus County, Florida",109587,0,98639,,102976,,107802,2672,114386,4175,0,0,0,0,3.52139405,0,Less than 1%,0.70427881,Less than 1%,141236,92483,48753,Urban,111198,17.8,140453,5.4,122081,11.6,61350,39054,"$35,000 - $50,000",17.7,44047,28.9,"Management, business, science, and arts",140453,124822,88.9,15631,11.1,10% - 25%,7194,5.1,3957,2.8,416,0.3,2278,1.6,0,0,46,0,1740,1.2,117053,56130,48,60923,52,South Region,South Atlantic Division,79590,54377,22765,2448,Rep
330,12019,FL,"Clay County, Florida",134618,0,132585,,140068,,149393,2249,158980,3949,0,0,0,0,2.423755133,0,Less than 1%,0.484751027,Less than 1%,190865,162295,28570,Urban,134708,23.9,200346,7.1,157662,8.9,70527,59179,"$50,001 - $75,000",10.2,89254,33.3,"Management, business, science, and arts",200346,150014,74.9,50332,25.1,More than 25%,18047,9,19155,9.6,288,0.1,5857,2.9,184,0.1,632,0.3,6169,3.1,147295,71505,48.5,75790,51.5,South Region,South Atlantic Division,106363,74898,27768,3697,Rep
331,12021,FL,"Collier County, Florida",228783,0,180560,,201705,,218415,16580,237988,8929,0,0,0,0,3.616194916,0,Less than 1%,0.723238983,Less than 1%,321520,294236,27284,Urban,260789,33.9,348236,23.8,292060,6.4,133331,59783,"$50,001 - $75,000",13.2,145216,30,"Management, business, science, and arts",348236,223646,64.2,124590,35.8,More than 25%,92751,26.6,23593,6.8,742,0.2,4401,1.3,0,0,595,0.2,2508,0.7,241108,114555,47.5,126553,52.5,South Region,South Atlantic Division,170505,105297,60941,4267,Rep
332,12023,FL,"Columbia County, Florida",42042,0,35539,,37961,,39303,6,42138,1563,0,0,0,0,3.576577195,0,Less than 1%,0.715315439,Less than 1%,67531,25623,41908,Rural,46923,15.9,68198,3.6,54974,11.7,23911,42848,"$35,000 - $50,000",19.4,25292,30.7,"Management, business, science, and arts",68198,49972,73.3,18226,26.7,More than 25%,3788,5.6,11984,17.6,85,0.1,581,0.9,28,0,25,0,1735,2.5,52179,27112,52,25067,48,South Region,South Atlantic Division,28696,20359,7599,738,Rep
333,12027,FL,"DeSoto County, Florida",17034,0,16376,,16433,,16805,1008,17533,1,0,0,0,0,0.005703205,0,Less than 1%,0.001140641,Less than 1%,34862,18741,16121,Urban,24454,10,35134,17.5,28767,8.3,11419,35513,"$35,000 - $50,000",29.9,12520,32.5,"Natural resources, construction, and maintenance",35134,19338,55,15796,45,More than 25%,10782,30.7,4534,12.9,49,0.1,81,0.2,42,0.1,28,0.1,280,0.8,23513,12820,54.5,10693,45.5,South Region,South Atlantic Division,10761,6744,3761,256,Rep
334,12029,FL,"Dixie County, Florida",10880,8,10229,,10389,,10266,483,10128,310,0.073475386,0,0,0,2.969917609,0,Less than 1%,0.608678599,Less than 1%,16422,3773,12649,Rural,12021,6.4,16084,2.8,13394,5.3,6221,34634,"Less than $35,000",21.5,4979,24.5,Sales and office,16084,13678,85,2406,15,10% - 25%,608,3.8,1207,7.5,65,0.4,65,0.4,0,0,0,0,461,2.9,12892,7071,54.8,5821,45.2,South Region,South Atlantic Division,7202,5822,1270,110,Rep
335,12031,FL,"Duval County, Florida",621490,0,557282,,587025,,614642,20290,652426,23317,0,0,0,0,3.450572185,0,Less than 1%,0.690114437,Less than 1%,864263,839100,25163,Urban,607088,28.1,900890,9.7,716177,8.6,341906,49196,"$35,000 - $50,000",16.6,418435,36,"Management, business, science, and arts",900890,492946,54.7,407944,45.3,More than 25%,77771,8.6,261399,29,1682,0.2,39196,4.4,943,0.1,1977,0.2,24976,2.8,658914,314128,47.7,344786,52.3,South Region,South Atlantic Division,428734,210061,203627,15046,Rep
336,12033,FL,"Escambia County, Florida",220982,0,198275,,208823,,218366,12992,230229,6099,0,0,0,0,2.580735249,0,Less than 1%,0.51614705,Less than 1%,297619,272910,24709,Urban,204939,24.9,309574,4.7,251926,8.3,115984,46117,"$35,000 - $50,000",14.7,131454,32,"Management, business, science, and arts",309574,201903,65.2,107671,34.8,More than 25%,16686,5.4,66660,21.5,1292,0.4,8860,2.9,118,0,353,0.1,13702,4.4,238372,117765,49.4,120607,50.6,South Region,South Atlantic Division,151609,88370,57114,6125,Rep
